"Year","Month","MonitoringLocation","SampleDate","SALINITY","State","Sample.month","Region","Site","Lat","Long","Prevalence","Mean.Intensity","oysteryear","WTEMP","Day"
2013,"Apr","LE2.2",2013-04-15,10.63,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"90","2.7037037037037",2013,14,"15"
2013,"Apr","RET3.1",2013-04-09,3.9,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"20","1.75",2013,13.82,"09"
2013,"Aug","CB3.2",2013-08-14,4.9,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"37","3.13636363636364",2013,25.4,"14"
2013,"Aug","CB3.2",2013-08-14,4.9,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"57","2.32352941176471",2013,25.4,"14"
2013,"Aug","CB3.2",2013-08-14,4.9,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"27","0.8125",2013,25.4,"14"
2013,"Aug","CB3.2",2013-08-14,4.9,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"73","3.15909090909091",2013,25.4,"14"
2013,"Aug","CB3.2",2013-08-14,4.9,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"27","2.0625",2013,25.4,"14"
2013,"Aug","CB3.2",2013-08-14,4.9,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"93","2.89285714285714",2013,25.4,"14"
2013,"Aug","CB3.2",2013-08-14,4.9,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"63","2.92105263157895",2013,25.4,"14"
2013,"Aug","CB3.3W",2013-08-13,8.57,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"5","0.5",2013,26.7,"13"
2013,"Aug","CB3.3W",2013-08-13,8.57,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,"97","3.03448275862069",2013,26.7,"13"
2013,"Aug","CB3.3W",2013-08-13,8.57,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,"10","2",2013,26.7,"13"
2013,"Aug","CB3.3W",2013-08-13,8.57,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,"80","3.54166666666667",2013,26.7,"13"
2013,"Aug","CB3.3W",2013-08-13,8.57,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,"60","2.91666666666667",2013,26.7,"13"
2013,"Aug","EE2.2",2013-08-15,11.61,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"80","3.6875",2013,24.9,"15"
2013,"Aug","EE3.0",2013-08-19,11.08,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"93","3.55357142857143",2013,23.3,"19"
2013,"Aug","EE3.0",2013-08-19,11.08,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"77","2.93478260869565",2013,23.3,"19"
2013,"Aug","EE3.1",2013-08-19,14.19,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"90","3.7037037037037",2013,24.2,"19"
2013,"Aug","EE3.1",2013-08-19,14.19,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"13","2.875",2013,24.2,"19"
2013,"Aug","EE3.1",2013-08-19,14.19,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"93","3.83928571428571",2013,24.2,"19"
2013,"Aug","EE3.1",2013-08-19,14.19,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"100","4.05",2013,24.2,"19"
2013,"Aug","ET4.2",2013-08-14,8.25,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"10","2.16666666666667",2013,26.2,"14"
2013,"Aug","ET4.2",2013-08-14,8.25,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"30","2.61111111111111",2013,26.2,"14"
2013,"Aug","ET4.2",2013-08-14,8.25,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"37","2.72727272727273",2013,26.2,"14"
2013,"Aug","ET4.2",2013-08-14,8.25,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"93","2.89285714285714",2013,26.2,"14"
2013,"Aug","ET5.2",2013-08-13,7.56,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"83","3.94",2013,27.2,"13"
2013,"Aug","ET6.2",2013-08-19,7.62,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"13","4",2013,23.8,"19"
2013,"Aug","LE2.2",2013-08-12,11.28,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"90","2.7037037037037",2013,27.2,"12"
2013,"Aug","RET3.1",2013-08-13,4.4,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"20","1.75",2013,28.35,"13"
2013,"Dec","CB3.2",2013-12-11,7.3,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"27","0.8125",2014,4.6,"11"
2013,"Dec","CB3.2",2013-12-11,7.3,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"27","2.0625",2014,4.6,"11"
2013,"Dec","CB3.2",2013-12-11,7.3,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"57","2.32352941176471",2014,4.6,"11"
2013,"Dec","CB3.2",2013-12-11,7.3,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"73","3.15909090909091",2014,4.6,"11"
2013,"Dec","CB3.2",2013-12-11,7.3,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"63","2.92105263157895",2014,4.6,"11"
2013,"Dec","CB3.2",2013-12-11,7.3,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"37","3.13636363636364",2014,4.6,"11"
2013,"Dec","CB3.2",2013-12-11,7.3,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"93","2.89285714285714",2014,4.6,"11"
2013,"Dec","EE2.2",2013-12-10,15.81,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"80","3.6875",2014,6.1,"10"
2013,"Dec","EE3.0",2013-12-11,13.73,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"77","2.93478260869565",2014,4.9,"11"
2013,"Dec","EE3.0",2013-12-11,13.73,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"93","3.55357142857143",2014,4.9,"11"
2013,"Dec","EE3.1",2013-12-11,16.02,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"90","3.7037037037037",2014,5.6,"11"
2013,"Dec","EE3.1",2013-12-11,16.02,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"100","4.05",2014,5.6,"11"
2013,"Dec","EE3.1",2013-12-11,16.02,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"13","2.875",2014,5.6,"11"
2013,"Dec","EE3.1",2013-12-11,16.02,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"93","3.83928571428571",2014,5.6,"11"
2013,"Dec","ET4.2",2013-12-10,11.8,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"30","2.61111111111111",2014,5.4,"10"
2013,"Dec","ET4.2",2013-12-10,11.8,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"37","2.72727272727273",2014,5.4,"10"
2013,"Dec","ET4.2",2013-12-10,11.8,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"10","2.16666666666667",2014,5.4,"10"
2013,"Dec","ET4.2",2013-12-10,11.8,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"93","2.89285714285714",2014,5.4,"10"
2013,"Dec","ET5.2",2013-12-16,10.5,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"83","3.94",2014,4.1,"16"
2013,"Dec","ET6.2",2013-12-11,9.72,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"13","4",2014,4.8,"11"
2013,"Dec","LE2.2",2013-12-09,14.06,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"90","2.7037037037037",2014,6.4,"09"
2013,"Dec","RET3.1",2013-12-17,5.95,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"20","1.75",2014,5.67,"17"
2013,"Feb","CB3.2",2013-02-12,5.57,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"27","2.0625",2013,4,"12"
2013,"Feb","CB3.2",2013-02-12,5.57,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"37","3.13636363636364",2013,4,"12"
2013,"Feb","CB3.2",2013-02-12,5.57,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"73","3.15909090909091",2013,4,"12"
2013,"Feb","CB3.2",2013-02-12,5.57,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"57","2.32352941176471",2013,4,"12"
2013,"Feb","CB3.2",2013-02-12,5.57,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"93","2.89285714285714",2013,4,"12"
2013,"Feb","CB3.2",2013-02-12,5.57,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"27","0.8125",2013,4,"12"
2013,"Feb","CB3.2",2013-02-12,5.57,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"63","2.92105263157895",2013,4,"12"
2013,"Feb","EE2.2",2013-02-13,12.26,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"80","3.6875",2013,4.2,"13"
2013,"Feb","EE3.0",2013-02-13,12.53,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"77","2.93478260869565",2013,4.5,"13"
2013,"Feb","EE3.0",2013-02-13,12.53,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"93","3.55357142857143",2013,4.5,"13"
2013,"Feb","EE3.1",2013-02-13,13.46,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"93","3.83928571428571",2013,4.1,"13"
2013,"Feb","EE3.1",2013-02-13,13.46,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"100","4.05",2013,4.1,"13"
2013,"Feb","EE3.1",2013-02-13,13.46,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"13","2.875",2013,4.1,"13"
2013,"Feb","EE3.1",2013-02-13,13.46,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"90","3.7037037037037",2013,4.1,"13"
2013,"Feb","ET4.2",2013-02-12,8.06,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"30","2.61111111111111",2013,2.9,"12"
2013,"Feb","ET4.2",2013-02-12,8.06,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"93","2.89285714285714",2013,2.9,"12"
2013,"Feb","ET4.2",2013-02-12,8.06,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"10","2.16666666666667",2013,2.9,"12"
2013,"Feb","ET4.2",2013-02-12,8.06,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"37","2.72727272727273",2013,2.9,"12"
2013,"Feb","ET5.2",2013-02-14,9.78,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"83","3.94",2013,3.9,"14"
2013,"Feb","ET6.2",2013-02-13,3.54,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"13","4",2013,5,"13"
2013,"Feb","LE2.2",2013-02-11,10.37,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"90","2.7037037037037",2013,4.4,"11"
2013,"Feb","RET3.1",2013-02-27,7.8,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"20","1.75",2013,5.73,"27"
2013,"Jan","CB3.2",2013-01-18,6.37,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"37","3.13636363636364",2013,5.2,"18"
2013,"Jan","CB3.2",2013-01-18,6.37,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"27","2.0625",2013,5.2,"18"
2013,"Jan","CB3.2",2013-01-18,6.37,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"27","0.8125",2013,5.2,"18"
2013,"Jan","CB3.2",2013-01-18,6.37,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"63","2.92105263157895",2013,5.2,"18"
2013,"Jan","CB3.2",2013-01-18,6.37,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"57","2.32352941176471",2013,5.2,"18"
2013,"Jan","CB3.2",2013-01-18,6.37,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"93","2.89285714285714",2013,5.2,"18"
2013,"Jan","CB3.2",2013-01-18,6.37,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"73","3.15909090909091",2013,5.2,"18"
2013,"Jan","EE2.2",2013-01-17,14.33,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"80","3.6875",2013,6.3,"17"
2013,"Jan","EE3.0",2013-01-14,14.06,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"93","3.55357142857143",2013,6.6,"14"
2013,"Jan","EE3.0",2013-01-14,14.06,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"77","2.93478260869565",2013,6.6,"14"
2013,"Jan","EE3.1",2013-01-14,15.41,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"100","4.05",2013,6.4,"14"
2013,"Jan","EE3.1",2013-01-14,15.41,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"93","3.83928571428571",2013,6.4,"14"
2013,"Jan","EE3.1",2013-01-14,15.41,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"13","2.875",2013,6.4,"14"
2013,"Jan","EE3.1",2013-01-14,15.41,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"90","3.7037037037037",2013,6.4,"14"
2013,"Jan","ET4.2",2013-01-17,10.89,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"30","2.61111111111111",2013,5.7,"17"
2013,"Jan","ET4.2",2013-01-17,10.89,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"93","2.89285714285714",2013,5.7,"17"
2013,"Jan","ET4.2",2013-01-17,10.89,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"10","2.16666666666667",2013,5.7,"17"
2013,"Jan","ET4.2",2013-01-17,10.89,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"37","2.72727272727273",2013,5.7,"17"
2013,"Jan","ET5.2",2013-01-17,10.69,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"83","3.94",2013,5.9,"17"
2013,"Jan","ET6.2",2013-01-14,6.8,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"13","4",2013,6.8,"14"
2013,"Jan","LE2.2",2013-01-14,12,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"90","2.7037037037037",2013,7.2,"14"
2013,"Jan","RET3.1",2013-01-29,6.4,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"20","1.75",2013,3.96,"29"
2013,"Jul","CB3.2",2013-07-17,1.62,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"73","3.15909090909091",2013,28,"17"
2013,"Jul","CB3.2",2013-07-17,1.62,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"27","0.8125",2013,28,"17"
2013,"Jul","CB3.2",2013-07-17,1.62,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"93","2.89285714285714",2013,28,"17"
2013,"Jul","CB3.2",2013-07-17,1.62,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"63","2.92105263157895",2013,28,"17"
2013,"Jul","CB3.2",2013-07-17,1.62,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"37","3.13636363636364",2013,28,"17"
2013,"Jul","CB3.2",2013-07-17,1.62,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"57","2.32352941176471",2013,28,"17"
2013,"Jul","CB3.2",2013-07-17,1.62,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"27","2.0625",2013,28,"17"
2013,"Jul","CB3.3W",2013-07-16,3.71,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,"10","2",2013,29.8,"16"
2013,"Jul","CB3.3W",2013-07-16,3.71,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"5","0.5",2013,29.8,"16"
2013,"Jul","CB3.3W",2013-07-16,3.71,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,"60","2.91666666666667",2013,29.8,"16"
2013,"Jul","CB3.3W",2013-07-16,3.71,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,"97","3.03448275862069",2013,29.8,"16"
2013,"Jul","CB3.3W",2013-07-16,3.71,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,"80","3.54166666666667",2013,29.8,"16"
2013,"Jul","EE2.2",2013-07-18,10.3,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"80","3.6875",2013,29.5,"18"
2013,"Jul","EE3.0",2013-07-17,9.59,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"93","3.55357142857143",2013,29.6,"17"
2013,"Jul","EE3.0",2013-07-17,9.59,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"77","2.93478260869565",2013,29.6,"17"
2013,"Jul","EE3.1",2013-07-17,11.47,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"93","3.83928571428571",2013,29.1,"17"
2013,"Jul","EE3.1",2013-07-17,11.47,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"90","3.7037037037037",2013,29.1,"17"
2013,"Jul","EE3.1",2013-07-17,11.47,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"13","2.875",2013,29.1,"17"
2013,"Jul","EE3.1",2013-07-17,11.47,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"100","4.05",2013,29.1,"17"
2013,"Jul","ET4.2",2013-07-16,4.35,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"10","2.16666666666667",2013,29.4,"16"
2013,"Jul","ET4.2",2013-07-16,4.35,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"93","2.89285714285714",2013,29.4,"16"
2013,"Jul","ET4.2",2013-07-16,4.35,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"30","2.61111111111111",2013,29.4,"16"
2013,"Jul","ET4.2",2013-07-16,4.35,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"37","2.72727272727273",2013,29.4,"16"
2013,"Jul","ET5.2",2013-07-16,4.64,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"83","3.94",2013,29,"16"
2013,"Jul","ET6.2",2013-07-17,2.16,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"13","4",2013,31.4,"17"
2013,"Jul","LE2.2",2013-07-15,9.53,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"90","2.7037037037037",2013,27.4,"15"
2013,"Jul","RET3.1",2013-07-09,2.9,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"20","1.75",2013,29.52,"09"
2013,"Jun","CB3.2",2013-06-05,5.39,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"63","2.92105263157895",2013,21.9,"05"
2013,"Jun","CB3.2",2013-06-05,5.39,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"27","2.0625",2013,21.9,"05"
2013,"Jun","CB3.2",2013-06-05,5.39,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"93","2.89285714285714",2013,21.9,"05"
2013,"Jun","CB3.2",2013-06-05,5.39,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"37","3.13636363636364",2013,21.9,"05"
2013,"Jun","CB3.2",2013-06-05,5.39,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"57","2.32352941176471",2013,21.9,"05"
2013,"Jun","CB3.2",2013-06-05,5.39,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"73","3.15909090909091",2013,21.9,"05"
2013,"Jun","CB3.2",2013-06-05,5.39,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"27","0.8125",2013,21.9,"05"
2013,"Jun","CB3.3W",2013-06-04,6.8,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,"10","2",2013,23.4,"04"
2013,"Jun","CB3.3W",2013-06-04,6.8,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"5","0.5",2013,23.4,"04"
2013,"Jun","CB3.3W",2013-06-04,6.8,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,"60","2.91666666666667",2013,23.4,"04"
2013,"Jun","CB3.3W",2013-06-04,6.8,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,"97","3.03448275862069",2013,23.4,"04"
2013,"Jun","CB3.3W",2013-06-04,6.8,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,"80","3.54166666666667",2013,23.4,"04"
2013,"Jun","EE2.2",2013-06-03,12.4,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"80","3.6875",2013,23.2,"03"
2013,"Jun","EE3.0",2013-06-05,13.33,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"77","2.93478260869565",2013,25.1,"05"
2013,"Jun","EE3.0",2013-06-05,13.33,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"93","3.55357142857143",2013,25.1,"05"
2013,"Jun","EE3.1",2013-06-05,13.33,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"90","3.7037037037037",2013,23.8,"05"
2013,"Jun","EE3.1",2013-06-05,13.33,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"93","3.83928571428571",2013,23.8,"05"
2013,"Jun","EE3.1",2013-06-05,13.33,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"13","2.875",2013,23.8,"05"
2013,"Jun","EE3.1",2013-06-05,13.33,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"100","4.05",2013,23.8,"05"
2013,"Jun","ET4.2",2013-06-03,8.76,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"10","2.16666666666667",2013,22.2,"03"
2013,"Jun","ET4.2",2013-06-03,8.76,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"30","2.61111111111111",2013,22.2,"03"
2013,"Jun","ET4.2",2013-06-03,8.76,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"37","2.72727272727273",2013,22.2,"03"
2013,"Jun","ET4.2",2013-06-03,8.76,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"93","2.89285714285714",2013,22.2,"03"
2013,"Jun","ET5.2",2013-06-04,9.27,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"83","3.94",2013,23.6,"04"
2013,"Jun","ET6.2",2013-06-05,5.82,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"13","4",2013,25.8,"05"
2013,"Jun","LE2.2",2013-06-03,8.82,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"90","2.7037037037037",2013,23.3,"03"
2013,"Jun","RET3.1",2013-06-11,NA,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"20","1.75",2013,25.48,"11"
2013,"Mar","CB3.2",2013-03-20,3.24,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"73","3.15909090909091",2013,6.2,"20"
2013,"Mar","CB3.2",2013-03-20,3.24,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"57","2.32352941176471",2013,6.2,"20"
2013,"Mar","CB3.2",2013-03-20,3.24,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"37","3.13636363636364",2013,6.2,"20"
2013,"Mar","CB3.2",2013-03-20,3.24,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"27","2.0625",2013,6.2,"20"
2013,"Mar","CB3.2",2013-03-20,3.24,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"27","0.8125",2013,6.2,"20"
2013,"Mar","CB3.2",2013-03-20,3.24,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"93","2.89285714285714",2013,6.2,"20"
2013,"Mar","CB3.2",2013-03-20,3.24,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"63","2.92105263157895",2013,6.2,"20"
2013,"Mar","EE2.2",2013-03-20,13.19,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"80","3.6875",2013,6.8,"20"
2013,"Mar","EE3.0",2013-03-26,11.54,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"77","2.93478260869565",2013,5.5,"26"
2013,"Mar","EE3.0",2013-03-26,11.54,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"93","3.55357142857143",2013,5.5,"26"
2013,"Mar","EE3.1",2013-03-26,13.73,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"93","3.83928571428571",2013,5.9,"26"
2013,"Mar","EE3.1",2013-03-26,13.73,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"100","4.05",2013,5.9,"26"
2013,"Mar","EE3.1",2013-03-26,13.73,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"90","3.7037037037037",2013,5.9,"26"
2013,"Mar","EE3.1",2013-03-26,13.73,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"13","2.875",2013,5.9,"26"
2013,"Mar","ET4.2",2013-03-19,10.17,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"93","2.89285714285714",2013,5.7,"19"
2013,"Mar","ET4.2",2013-03-19,10.17,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"37","2.72727272727273",2013,5.7,"19"
2013,"Mar","ET4.2",2013-03-19,10.17,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"30","2.61111111111111",2013,5.7,"19"
2013,"Mar","ET4.2",2013-03-19,10.17,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"10","2.16666666666667",2013,5.7,"19"
