"Year","Month","MonitoringLocation","SampleDate","SALINITY","State","Sample.month","Region","Site","Lat","Long","Prevalence","Mean.Intensity","Prev_ratio","oysteryear","Prev_ep","WTEMP","Lat_Env","Long_Env"
2015,"Mar","CB3.2",2015-03-18,6.25,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,87,3.51923076923077,0.87,2015,0.87,2.6,"39.083970000000001",-76.18145
2015,"Mar","CB3.2",2015-03-18,6.25,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,33,0.5,0.33,2015,0.33,2.6,"39.083970000000001",-76.18145
2015,"Mar","CB3.2",2015-03-18,6.25,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,77,2.41304347826087,0.77,2015,0.77,2.6,"39.083970000000001",-76.18145
2015,"Mar","CB3.3W",2015-03-17,0.61,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,20,2.5,0.2,2015,0.2,3.7,"38.581240000000001",-76.25159
2015,"Mar","CB3.3W",2015-03-17,0.61,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,63,2.8421052631579,0.63,2015,0.63,3.7,"38.581240000000001",-76.25159
2015,"Mar","CB3.3W",2015-03-17,0.61,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,93,2.71428571428571,0.93,2015,0.93,3.7,"38.581240000000001",-76.25159
2015,"Mar","CB3.3W",2015-03-17,0.61,"MD","October","LITTLE CHOPTANK RIVER","CASON (S)",38.53645,-76.289033,93,2.96428571428571,0.93,2015,0.93,3.7,"38.581240000000001",-76.25159
2015,"Mar","CB3.3W",2015-03-17,0.61,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,90,3.62962962962963,0.9,2015,0.9,3.7,"38.581240000000001",-76.25159
2015,"Mar","EE2.2",2015-03-19,14.4,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,77,3.30434782608696,0.77,2015,0.77,5.3,"38.319420000000001",-76.14587
2015,"Mar","EE3.0",2015-03-16,11.74,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,77,3.08695652173913,0.77,2015,0.77,6.3,"38.165320000000001",-76.00854
2015,"Mar","EE3.0",2015-03-16,11.74,"MD","October","CHOPTANK RIVER","OYSTER SHELL POINT",38.589233,-76.005517,40,2.33333333333333,0.4,2015,0.4,6.3,"38.165320000000001",-76.00854
2015,"Mar","EE3.0",2015-03-16,11.74,"MD","October","FISHING BAY","GOOSE CREEK",38.275533,-76.014233,100,3.05,1,2015,0.999999,6.3,"38.165320000000001",-76.00854
2015,"Mar","EE3.1",2015-03-16,13.66,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,90,3.64814814814815,0.9,2015,0.9,4.6,"38.071159999999999",-76.04566
2015,"Mar","EE3.1",2015-03-16,13.66,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,83,3,0.83,2015,0.83,4.6,"38.071159999999999",-76.04566
2015,"Mar","EE3.1",2015-03-16,13.66,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,33,2.15,0.33,2015,0.33,4.6,"38.071159999999999",-76.04566
2015,"Mar","EE3.1",2015-03-16,13.66,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,77,3.93478260869565,0.77,2015,0.77,4.6,"38.071159999999999",-76.04566
2015,"Mar","ET4.2",2015-03-17,9.78,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,93,3.375,0.93,2015,0.93,3.9,"38.596419999999995",-76.12821
2015,"Mar","ET4.2",2015-03-17,9.78,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,23,1.92857142857143,0.23,2015,0.23,3.9,"38.596419999999995",-76.12821
2015,"Mar","ET4.2",2015-03-17,9.78,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,20,2.16666666666667,0.2,2015,0.2,3.9,"38.596419999999995",-76.12821
2015,"Mar","ET5.2",2015-03-17,7.74,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,93,3.89285714285714,0.93,2015,0.93,4.7,"38.395020000000002",-76.11291
2015,"Mar","ET6.2",2015-03-16,7.12,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,10,2,0.1,2015,0.1,6.3,"39.173829999999995",-76.55262
2015,"Mar","LE2.2",2015-03-12,9.85,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,57,3.17647058823529,0.57,2015,0.57,3.3,"38.091419999999999",-76.36003
2015,"Mar","LE2.2",2015-03-12,9.85,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,60,3,0.6,2015,0.6,3.3,"38.091419999999999",-76.36003
2015,"Mar","RET3.1",2015-03-19,5.86,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,55,2.8125,0.55,2015,0.55,8.52,"37.917299999999997",-76.8222
2015,"May","CB3.2",2015-05-07,5.27,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,17,0.5,0.17,2015,0.17,16.1,"39.083970000000001",-76.18145
2015,"May","CB3.2",2015-05-07,5.27,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,77,2.41304347826087,0.77,2015,0.77,16.1,"39.083970000000001",-76.18145
2015,"May","CB3.2",2015-05-07,5.27,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,57,2.91176470588235,0.57,2015,0.57,16.1,"39.083970000000001",-76.18145
2015,"May","CB3.2",2015-05-07,5.27,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,33,0.5,0.33,2015,0.33,16.1,"39.083970000000001",-76.18145
2015,"May","CB3.2",2015-05-07,5.27,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,100,3.71666666666667,1,2015,0.999999,16.1,"39.083970000000001",-76.18145
2015,"May","CB3.2",2015-05-07,5.27,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,80,3.54166666666667,0.8,2015,0.8,16.1,"39.083970000000001",-76.18145
2015,"May","CB3.2",2015-05-07,5.27,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,87,3.51923076923077,0.87,2015,0.87,16.1,"39.083970000000001",-76.18145
2015,"May","CB3.3W",2015-05-06,6.68,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,90,3.62962962962963,0.9,2015,0.9,16.3,"38.581240000000001",-76.25159
2015,"May","CB3.3W",2015-05-06,6.68,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,93,2.71428571428571,0.93,2015,0.93,16.3,"38.581240000000001",-76.25159
2015,"May","CB3.3W",2015-05-06,6.68,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,20,2.5,0.2,2015,0.2,16.3,"38.581240000000001",-76.25159
2015,"May","CB3.3W",2015-05-06,6.68,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,63,2.8421052631579,0.63,2015,0.63,16.3,"38.581240000000001",-76.25159
2015,"May","CB3.3W",2015-05-06,6.68,"MD","October","LITTLE CHOPTANK RIVER","CASON (S)",38.53645,-76.289033,93,2.96428571428571,0.93,2015,0.93,16.3,"38.581240000000001",-76.25159
2015,"May","EE2.2",2015-05-05,10.82,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,77,3.30434782608696,0.77,2015,0.77,17.4,"38.319420000000001",-76.14587
2015,"May","EE3.0",2015-05-06,12.66,"MD","October","FISHING BAY","GOOSE CREEK",38.275533,-76.014233,100,3.05,1,2015,0.999999,21.2,"38.165320000000001",-76.00854
2015,"May","EE3.0",2015-05-06,12.66,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,77,3.08695652173913,0.77,2015,0.77,21.2,"38.165320000000001",-76.00854
2015,"May","EE3.0",2015-05-06,12.66,"MD","October","CHOPTANK RIVER","OYSTER SHELL POINT",38.589233,-76.005517,40,2.33333333333333,0.4,2015,0.4,21.2,"38.165320000000001",-76.00854
2015,"May","EE3.1",2015-05-06,13.73,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,90,3.64814814814815,0.9,2015,0.9,18.3,"38.071159999999999",-76.04566
2015,"May","EE3.1",2015-05-06,13.73,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,77,3.93478260869565,0.77,2015,0.77,18.3,"38.071159999999999",-76.04566
2015,"May","EE3.1",2015-05-06,13.73,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,33,2.15,0.33,2015,0.33,18.3,"38.071159999999999",-76.04566
2015,"May","EE3.1",2015-05-06,13.73,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,83,3,0.83,2015,0.83,18.3,"38.071159999999999",-76.04566
2015,"May","ET4.2",2015-05-05,7.49,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,23,1.92857142857143,0.23,2015,0.23,17.1,"38.596419999999995",-76.12821
2015,"May","ET4.2",2015-05-05,7.49,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,20,2.16666666666667,0.2,2015,0.2,17.1,"38.596419999999995",-76.12821
2015,"May","ET4.2",2015-05-05,7.49,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,93,3.375,0.93,2015,0.93,17.1,"38.596419999999995",-76.12821
2015,"May","ET5.2",2015-05-05,9.59,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,93,3.89285714285714,0.93,2015,0.93,17.2,"38.395020000000002",-76.11291
2015,"May","ET6.2",2015-05-06,4.76,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,10,2,0.1,2015,0.1,19.7,"39.173829999999995",-76.55262
2015,"May","LE2.2",2015-05-04,7.24,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,60,3,0.6,2015,0.6,16.9,"38.091419999999999",-76.36003
2015,"May","LE2.2",2015-05-04,7.24,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,57,3.17647058823529,0.57,2015,0.57,16.9,"38.091419999999999",-76.36003
2015,"May","RET3.1",2015-05-12,2.7,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,55,2.8125,0.55,2015,0.55,24.71,"37.917299999999997",-76.8222
2015,"Nov","CB3.2",2015-11-18,12.13,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,57,2.91176470588235,0.57,2016,0.57,12.5,"39.083970000000001",-76.18145
2015,"Nov","CB3.2",2015-11-18,12.13,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,80,3.54166666666667,0.8,2016,0.8,12.5,"39.083970000000001",-76.18145
2015,"Nov","CB3.2",2015-11-18,12.13,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,77,2.41304347826087,0.77,2016,0.77,12.5,"39.083970000000001",-76.18145
2015,"Nov","CB3.2",2015-11-18,12.13,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,17,0.5,0.17,2016,0.17,12.5,"39.083970000000001",-76.18145
2015,"Nov","CB3.2",2015-11-18,12.13,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,100,3.71666666666667,1,2016,0.999999,12.5,"39.083970000000001",-76.18145
2015,"Nov","CB3.2",2015-11-18,12.13,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,87,3.51923076923077,0.87,2016,0.87,12.5,"39.083970000000001",-76.18145
2015,"Nov","CB3.2",2015-11-18,12.13,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,33,0.5,0.33,2016,0.33,12.5,"39.083970000000001",-76.18145
2015,"Nov","EE2.2",2015-11-17,17.52,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,77,3.30434782608696,0.77,2016,0.77,12.4,"38.319420000000001",-76.14587
2015,"Nov","EE3.0",2015-11-17,13.79,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,77,3.08695652173913,0.77,2016,0.77,12.1,"38.165320000000001",-76.00854
2015,"Nov","EE3.0",2015-11-17,13.79,"MD","October","CHOPTANK RIVER","OYSTER SHELL POINT",38.589233,-76.005517,40,2.33333333333333,0.4,2016,0.4,12.1,"38.165320000000001",-76.00854
2015,"Nov","EE3.0",2015-11-17,13.79,"MD","October","FISHING BAY","GOOSE CREEK",38.275533,-76.014233,100,3.05,1,2016,0.999999,12.1,"38.165320000000001",-76.00854
2015,"Nov","EE3.1",2015-11-17,18.14,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,90,3.64814814814815,0.9,2016,0.9,13.2,"38.071159999999999",-76.04566
2015,"Nov","EE3.1",2015-11-17,18.14,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,77,3.93478260869565,0.77,2016,0.77,13.2,"38.071159999999999",-76.04566
2015,"Nov","EE3.1",2015-11-17,18.14,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,83,3,0.83,2016,0.83,13.2,"38.071159999999999",-76.04566
2015,"Nov","EE3.1",2015-11-17,18.14,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,33,2.15,0.33,2016,0.33,13.2,"38.071159999999999",-76.04566
2015,"Nov","ET4.2",2015-11-17,14.06,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,20,2.16666666666667,0.2,2016,0.2,12.3,"38.596419999999995",-76.12821
2015,"Nov","ET4.2",2015-11-17,14.06,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,23,1.92857142857143,0.23,2016,0.23,12.3,"38.596419999999995",-76.12821
2015,"Nov","ET4.2",2015-11-17,14.06,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,93,3.375,0.93,2016,0.93,12.3,"38.596419999999995",-76.12821
2015,"Nov","ET5.2",2015-11-19,14.26,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,93,3.89285714285714,0.93,2016,0.93,12.9,"38.395020000000002",-76.11291
2015,"Nov","ET6.2",2015-11-17,10.5,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,10,2,0.1,2016,0.1,12.6,"39.173829999999995",-76.55262
2015,"Nov","LE2.2",2015-11-16,13.53,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,57,3.17647058823529,0.57,2016,0.57,13.4,"38.091419999999999",-76.36003
2015,"Nov","LE2.2",2015-11-16,13.53,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,60,3,0.6,2016,0.6,13.4,"38.091419999999999",-76.36003
2015,"Nov","RET3.1",2015-11-17,NA,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,55,2.8125,0.55,2016,0.55,13.54,"37.917299999999997",-76.8222
2015,"Oct","CB3.2",2015-10-07,13.33,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,100,3.71666666666667,1,2015,0.999999,19.4,"39.083970000000001",-76.18145
2015,"Oct","CB3.2",2015-10-07,13.33,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,80,3.54166666666667,0.8,2015,0.8,19.4,"39.083970000000001",-76.18145
2015,"Oct","CB3.2",2015-10-07,13.33,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,87,3.51923076923077,0.87,2015,0.87,19.4,"39.083970000000001",-76.18145
2015,"Oct","CB3.2",2015-10-07,13.33,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,17,0.5,0.17,2015,0.17,19.4,"39.083970000000001",-76.18145
2015,"Oct","CB3.2",2015-10-07,13.33,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,77,2.41304347826087,0.77,2015,0.77,19.4,"39.083970000000001",-76.18145
2015,"Oct","CB3.2",2015-10-07,13.33,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,33,0.5,0.33,2015,0.33,19.4,"39.083970000000001",-76.18145
2015,"Oct","CB3.2",2015-10-07,13.33,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,57,2.91176470588235,0.57,2015,0.57,19.4,"39.083970000000001",-76.18145
2015,"Oct","CB3.3W",2015-10-07,11.87,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,20,2.5,0.2,2015,0.2,18.3,"38.581240000000001",-76.25159
2015,"Oct","CB3.3W",2015-10-07,11.87,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,90,3.62962962962963,0.9,2015,0.9,18.3,"38.581240000000001",-76.25159
2015,"Oct","CB3.3W",2015-10-07,11.87,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,93,2.71428571428571,0.93,2015,0.93,18.3,"38.581240000000001",-76.25159
2015,"Oct","CB3.3W",2015-10-07,11.87,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,63,2.8421052631579,0.63,2015,0.63,18.3,"38.581240000000001",-76.25159
2015,"Oct","CB3.3W",2015-10-07,11.87,"MD","October","LITTLE CHOPTANK RIVER","CASON (S)",38.53645,-76.289033,93,2.96428571428571,0.93,2015,0.93,18.3,"38.581240000000001",-76.25159
2015,"Oct","EE2.2",2015-10-20,16.29,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,77,3.30434782608696,0.77,2015,0.77,15.2,"38.319420000000001",-76.14587
2015,"Oct","EE3.0",2015-10-21,15.54,"MD","October","FISHING BAY","GOOSE CREEK",38.275533,-76.014233,100,3.05,1,2015,0.999999,14.2,"38.165320000000001",-76.00854
2015,"Oct","EE3.0",2015-10-21,15.54,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,77,3.08695652173913,0.77,2015,0.77,14.2,"38.165320000000001",-76.00854
2015,"Oct","EE3.0",2015-10-21,15.54,"MD","October","CHOPTANK RIVER","OYSTER SHELL POINT",38.589233,-76.005517,40,2.33333333333333,0.4,2015,0.4,14.2,"38.165320000000001",-76.00854
2015,"Oct","EE3.1",2015-10-21,18.07,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,33,2.15,0.33,2015,0.33,14.7,"38.071159999999999",-76.04566
2015,"Oct","EE3.1",2015-10-21,18.07,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,90,3.64814814814815,0.9,2015,0.9,14.7,"38.071159999999999",-76.04566
2015,"Oct","EE3.1",2015-10-21,18.07,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,83,3,0.83,2015,0.83,14.7,"38.071159999999999",-76.04566
2015,"Oct","EE3.1",2015-10-21,18.07,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,77,3.93478260869565,0.77,2015,0.77,14.7,"38.071159999999999",-76.04566
2015,"Oct","ET4.2",2015-10-20,13.33,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,23,1.92857142857143,0.23,2015,0.23,14.6,"38.596419999999995",-76.12821
2015,"Oct","ET4.2",2015-10-20,13.33,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,93,3.375,0.93,2015,0.93,14.6,"38.596419999999995",-76.12821
2015,"Oct","ET4.2",2015-10-20,13.33,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,20,2.16666666666667,0.2,2015,0.2,14.6,"38.596419999999995",-76.12821
2015,"Oct","ET5.2",2015-10-20,12.73,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,93,3.89285714285714,0.93,2015,0.93,14.9,"38.395020000000002",-76.11291
2015,"Oct","ET6.2",2015-10-21,11.28,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,10,2,0.1,2015,0.1,15.3,"39.173829999999995",-76.55262
2015,"Oct","LE2.2",2015-10-19,11.74,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,60,3,0.6,2015,0.6,15.8,"38.091419999999999",-76.36003
2015,"Oct","LE2.2",2015-10-19,11.74,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,57,3.17647058823529,0.57,2015,0.57,15.8,"38.091419999999999",-76.36003
2015,"Oct","RET3.1",2015-10-15,4.47,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,55,2.8125,0.55,2015,0.55,19.98,"37.917299999999997",-76.8222
2015,"Sep","CB3.2",2015-09-16,7.93,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,100,3.71666666666667,1,2015,0.999999,23.3,"39.083970000000001",-76.18145
2015,"Sep","CB3.2",2015-09-16,7.93,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,33,0.5,0.33,2015,0.33,23.3,"39.083970000000001",-76.18145
2015,"Sep","CB3.2",2015-09-16,7.93,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,17,0.5,0.17,2015,0.17,23.3,"39.083970000000001",-76.18145
2015,"Sep","CB3.2",2015-09-16,7.93,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,77,2.41304347826087,0.77,2015,0.77,23.3,"39.083970000000001",-76.18145
2015,"Sep","CB3.2",2015-09-16,7.93,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,80,3.54166666666667,0.8,2015,0.8,23.3,"39.083970000000001",-76.18145
2015,"Sep","CB3.2",2015-09-16,7.93,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,87,3.51923076923077,0.87,2015,0.87,23.3,"39.083970000000001",-76.18145
2015,"Sep","CB3.2",2015-09-16,7.93,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,57,2.91176470588235,0.57,2015,0.57,23.3,"39.083970000000001",-76.18145
2015,"Sep","CB3.3W",2015-09-15,11.21,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,20,2.5,0.2,2015,0.2,25.1,"38.581240000000001",-76.25159
2015,"Sep","CB3.3W",2015-09-15,11.21,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,63,2.8421052631579,0.63,2015,0.63,25.1,"38.581240000000001",-76.25159
2015,"Sep","CB3.3W",2015-09-15,11.21,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,93,2.71428571428571,0.93,2015,0.93,25.1,"38.581240000000001",-76.25159
2015,"Sep","CB3.3W",2015-09-15,11.21,"MD","October","LITTLE CHOPTANK RIVER","CASON (S)",38.53645,-76.289033,93,2.96428571428571,0.93,2015,0.93,25.1,"38.581240000000001",-76.25159
2015,"Sep","CB3.3W",2015-09-15,11.21,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,90,3.62962962962963,0.9,2015,0.9,25.1,"38.581240000000001",-76.25159
2015,"Sep","EE2.2",2015-09-15,13.73,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,77,3.30434782608696,0.77,2015,0.77,22.4,"38.319420000000001",-76.14587
2015,"Sep","EE3.0",2015-09-16,13.79,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,77,3.08695652173913,0.77,2015,0.77,23.1,"38.165320000000001",-76.00854
2015,"Sep","EE3.0",2015-09-16,13.79,"MD","October","CHOPTANK RIVER","OYSTER SHELL POINT",38.589233,-76.005517,40,2.33333333333333,0.4,2015,0.4,23.1,"38.165320000000001",-76.00854
2015,"Sep","EE3.0",2015-09-16,13.79,"MD","October","FISHING BAY","GOOSE CREEK",38.275533,-76.014233,100,3.05,1,2015,0.999999,23.1,"38.165320000000001",-76.00854
2015,"Sep","EE3.1",2015-09-16,14.8,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,77,3.93478260869565,0.77,2015,0.77,23.5,"38.071159999999999",-76.04566
2015,"Sep","EE3.1",2015-09-16,14.8,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,83,3,0.83,2015,0.83,23.5,"38.071159999999999",-76.04566
2015,"Sep","EE3.1",2015-09-16,14.8,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,90,3.64814814814815,0.9,2015,0.9,23.5,"38.071159999999999",-76.04566
2015,"Sep","EE3.1",2015-09-16,14.8,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,33,2.15,0.33,2015,0.33,23.5,"38.071159999999999",-76.04566
2015,"Sep","ET4.2",2015-09-15,11.08,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,23,1.92857142857143,0.23,2015,0.23,24.1,"38.596419999999995",-76.12821
2015,"Sep","ET4.2",2015-09-15,11.08,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,93,3.375,0.93,2015,0.93,24.1,"38.596419999999995",-76.12821
2015,"Sep","ET4.2",2015-09-15,11.08,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,20,2.16666666666667,0.2,2015,0.2,24.1,"38.596419999999995",-76.12821
2015,"Sep","ET5.2",2015-09-15,11.15,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,93,3.89285714285714,0.93,2015,0.93,23.7,"38.395020000000002",-76.11291
2015,"Sep","ET6.2",2015-09-16,8.25,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,10,2,0.1,2015,0.1,25.1,"39.173829999999995",-76.55262
2015,"Sep","LE2.2",2015-09-14,12.66,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,60,3,0.6,2015,0.6,24.6,"38.091419999999999",-76.36003
2015,"Sep","LE2.2",2015-09-14,12.66,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,57,3.17647058823529,0.57,2015,0.57,24.6,"38.091419999999999",-76.36003
2015,"Sep","RET3.1",2015-09-09,9.33,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,55,2.8125,0.55,2015,0.55,28.46,"37.917299999999997",-76.8222
2016,"Apr","CB3.2",2016-04-13,3.89,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,83,3.72,0.83,2016,0.83,10,"39.083970000000001",-76.18145
2016,"Apr","EE3.1",2016-04-14,13.86,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,13,2.375,0.13,2016,0.13,11.3,"38.071159999999999",-76.04566
2016,"Apr","EE3.1",2016-04-14,13.86,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,93,3.73214285714286,0.93,2016,0.93,11.3,"38.071159999999999",-76.04566
2016,"Apr","ET4.2",2016-04-13,9.78,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,10,3.66666666666667,0.1,2016,0.1,9.9,"38.596419999999995",-76.12821
2016,"Apr","ET4.2",2016-04-13,9.78,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,93,3.96428571428571,0.93,2016,0.93,9.9,"38.596419999999995",-76.12821
2016,"Apr","LE2.2",2016-04-11,12.33,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,63,3.73684210526316,0.63,2016,0.63,10.7,"38.091419999999999",-76.36003
2016,"Aug","CB3.2",2016-08-10,8.31,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,83,3.72,0.83,2016,0.83,27.4,"39.083970000000001",-76.18145
