"MonitoringLocation","SampleDate","Depth","Layer","Parameter","MeasureValue","Unit","Latitude","Longitude","Month","Year"
"EE2.1",NA,0.5,"S","SALINITY",10.95,"PPT",38.41161,-76.1448,NA,NA
"EE2.1",NA,0.5,"S","WTEMP",15.7,"DEG C",38.41161,-76.1448,NA,NA
"CB4.2C",NA,0.5,"S","PH",8.6,"SU",38.44362,-76.307,NA,NA
"CB4.2C",NA,0.5,"S","SALINITY",9.78,"PPT",38.44362,-76.307,NA,NA
"CB4.2C",NA,0.5,"S","WTEMP",15.5,"DEG C",38.44362,-76.307,NA,NA
"CB3.3W",NA,0.5,"S","PH",8.9,"SU",38.58124,-76.25159,NA,NA
"CB3.3W",NA,0.5,"S","SALINITY",6.87,"PPT",38.58124,-76.25159,NA,NA
"CB3.3W",NA,0.5,"S","WTEMP",17,"DEG C",38.58124,-76.25159,NA,NA
"CB3.2",NA,0.5,"S","PH",8.5,"SU",39.08397,-76.18145,NA,NA
"CB3.2",NA,0.5,"S","SALINITY",4.78,"PPT",39.08397,-76.18145,NA,NA
"CB3.2",NA,0.5,"S","WTEMP",16.1,"DEG C",39.08397,-76.18145,NA,NA
"EE3.3",NA,0.5,"S","PH",8,"SU",37.56894,-75.44161,NA,NA
"EE3.3",NA,0.5,"S","SALINITY",18.69,"PPT",37.56894,-75.44161,NA,NA
"EE3.3",NA,0.5,"S","WTEMP",17.9,"DEG C",37.56894,-75.44161,NA,NA
"EE3.2",NA,0.5,"S","PH",8.1,"SU",37.57375,-75.5776,NA,NA
"EE3.2",NA,0.5,"S","SALINITY",16.97,"PPT",37.57375,-75.5776,NA,NA
"EE3.2",NA,0.5,"S","WTEMP",17.6,"DEG C",37.57375,-75.5776,NA,NA
"ET8.1",NA,0.5,"S","PH",7.7,"SU",38.08402,-76.49492,NA,NA
"ET8.1",NA,0.5,"S","SALINITY",12.66,"PPT",38.08402,-76.49492,NA,NA
"ET8.1",NA,0.5,"S","WTEMP",18.8,"DEG C",38.08402,-76.49492,NA,NA
"EE3.0",NA,0.5,"S","PH",7.9,"SU",38.16532,-76.00854,NA,NA
"EE3.0",NA,0.5,"S","SALINITY",12.4,"PPT",38.16532,-76.00854,NA,NA
"EE3.0",NA,0.5,"S","WTEMP",19.1,"DEG C",38.16532,-76.00854,NA,NA
"EE3.1",NA,0.5,"S","PH",8,"SU",38.07116,-76.04566,NA,NA
"EE3.1",NA,0.5,"S","SALINITY",15.2,"PPT",38.07116,-76.04566,NA,NA
"EE3.1",NA,0.5,"S","WTEMP",18.5,"DEG C",38.07116,-76.04566,NA,NA
"ET6.2",NA,0.5,"S","PH",7.3,"SU",39.17383,-76.55262,NA,NA
"ET6.2",NA,0.5,"S","SALINITY",6.19,"PPT",39.17383,-76.55262,NA,NA
"ET6.2",NA,0.5,"S","WTEMP",19.4,"DEG C",39.17383,-76.55262,NA,NA
"ET8.1",NA,0.5,"BS","PH",7.6,"SU",38.08402,-76.49492,NA,NA
"ET8.1",NA,0.5,"BS","SALINITY",13.73,"PPT",38.08402,-76.49492,NA,NA
"ET8.1",NA,0.5,"BS","WTEMP",23.6,"DEG C",38.08402,-76.49492,NA,NA
"ET4.2",NA,0.5,"S","PH",7.5,"SU",38.59642,-76.12821,NA,NA
"ET4.2",NA,0.5,"S","SALINITY",8.76,"PPT",38.59642,-76.12821,NA,NA
"ET4.2",NA,0.5,"S","WTEMP",22.2,"DEG C",38.59642,-76.12821,NA,NA
"LE2.3",NA,0.5,"S","PH",8.3,"SU",38.02988,-76.20036,NA,NA
"LE2.3",NA,0.5,"S","SALINITY",11.61,"PPT",38.02988,-76.20036,NA,NA
"LE2.3",NA,0.5,"S","WTEMP",23.2,"DEG C",38.02988,-76.20036,NA,NA
"EE1.1",NA,0.5,"S","PH",8.1,"SU",38.52521,-76.13216,NA,NA
"EE1.1",NA,0.5,"S","SALINITY",10.76,"PPT",38.52521,-76.13216,NA,NA
"EE1.1",NA,0.5,"S","WTEMP",24.2,"DEG C",38.52521,-76.13216,NA,NA
"LE2.2",NA,0.5,"S","PH",8.4,"SU",38.09142,-76.36003,NA,NA
"LE2.2",NA,0.5,"S","SALINITY",8.82,"PPT",38.09142,-76.36003,NA,NA
"LE2.2",NA,0.5,"S","WTEMP",23.3,"DEG C",38.09142,-76.36003,NA,NA
"EE2.2",NA,0.5,"S","PH",8.1,"SU",38.31942,-76.14587,NA,NA
"EE2.2",NA,0.5,"S","SALINITY",12.4,"PPT",38.31942,-76.14587,NA,NA
"EE2.2",NA,0.5,"S","WTEMP",23.2,"DEG C",38.31942,-76.14587,NA,NA
"CB5.2",NA,0.5,"S","PH",8.3,"SU",38.06568,-76.19446,NA,NA
"CB5.2",NA,0.5,"S","SALINITY",13.73,"PPT",38.06568,-76.19446,NA,NA
"CB5.2",NA,0.5,"S","WTEMP",22.4,"DEG C",38.06568,-76.19446,NA,NA
"EE2.1",NA,0.5,"S","PH",8,"SU",38.41161,-76.1448,NA,NA
"EE2.1",NA,0.5,"S","SALINITY",11.47,"PPT",38.41161,-76.1448,NA,NA
"EE2.1",NA,0.5,"S","WTEMP",23.1,"DEG C",38.41161,-76.1448,NA,NA
"CB5.1",NA,0.5,"S","PH",8.3,"SU",38.18787,-76.23682,NA,NA
"CB5.1",NA,0.5,"S","SALINITY",13.86,"PPT",38.18787,-76.23682,NA,NA
"CB5.1",NA,0.5,"S","WTEMP",23,"DEG C",38.18787,-76.23682,NA,NA
"CB4.4",NA,0.5,"S","PH",8.5,"SU",38.25808,-76.25741,NA,NA
"CB4.4",NA,0.5,"S","SALINITY",13.73,"PPT",38.25808,-76.25741,NA,NA
"CB4.4",NA,0.5,"S","WTEMP",23.2,"DEG C",38.25808,-76.25741,NA,NA
"ET5.2",NA,0.5,"S","PH",7.6,"SU",38.39502,-76.11291,NA,NA
"ET5.2",NA,0.5,"S","SALINITY",9.27,"PPT",38.39502,-76.11291,NA,NA
"ET5.2",NA,0.5,"S","WTEMP",23.6,"DEG C",38.39502,-76.11291,NA,NA
"CB4.2C",NA,0.5,"S","PH",8.3,"SU",38.44362,-76.307,NA,NA
"CB4.2C",NA,0.5,"S","SALINITY",11.74,"PPT",38.44362,-76.307,NA,NA
"CB4.2C",NA,0.5,"S","WTEMP",22,"DEG C",38.44362,-76.307,NA,NA
"CB3.3W",NA,0.5,"S","PH",8.2,"SU",38.58124,-76.25159,NA,NA
"CB3.3W",NA,0.5,"S","SALINITY",6.8,"PPT",38.58124,-76.25159,NA,NA
"CB3.3W",NA,0.5,"S","WTEMP",23.4,"DEG C",38.58124,-76.25159,NA,NA
"CB3.2",NA,0.5,"S","PH",7.6,"SU",39.08397,-76.18145,NA,NA
"CB3.2",NA,0.5,"S","SALINITY",5.39,"PPT",39.08397,-76.18145,NA,NA
"CB3.2",NA,0.5,"S","WTEMP",21.9,"DEG C",39.08397,-76.18145,NA,NA
"EE3.1",NA,0.5,"S","SALINITY",13.33,"PPT",38.07116,-76.04566,NA,NA
"EE3.1",NA,0.5,"S","WTEMP",23.8,"DEG C",38.07116,-76.04566,NA,NA
"EE3.1",NA,0.5,"S","PH",8,"SU",38.07116,-76.04566,NA,NA
"EE3.3",NA,0.5,"S","PH",8,"SU",37.56894,-75.44161,NA,NA
"EE3.3",NA,0.5,"S","SALINITY",17.04,"PPT",37.56894,-75.44161,NA,NA
"EE3.3",NA,0.5,"S","WTEMP",23.9,"DEG C",37.56894,-75.44161,NA,NA
"EE3.2",NA,0.5,"S","PH",8.1,"SU",37.57375,-75.5776,NA,NA
"EE3.2",NA,0.5,"S","SALINITY",15.34,"PPT",37.57375,-75.5776,NA,NA
"EE3.2",NA,0.5,"S","WTEMP",23.5,"DEG C",37.57375,-75.5776,NA,NA
"ET6.2",NA,0.5,"S","PH",7.8,"SU",39.17383,-76.55262,NA,NA
"ET6.2",NA,0.5,"S","SALINITY",5.82,"PPT",39.17383,-76.55262,NA,NA
"ET6.2",NA,0.5,"S","WTEMP",25.8,"DEG C",39.17383,-76.55262,NA,NA
"ET8.1",NA,0.5,"S","PH",7.8,"SU",38.08402,-76.49492,NA,NA
"ET8.1",NA,0.5,"S","SALINITY",14.53,"PPT",38.08402,-76.49492,NA,NA
"ET8.1",NA,0.5,"S","WTEMP",25.2,"DEG C",38.08402,-76.49492,NA,NA
"EE3.0",NA,0.5,"S","PH",8,"SU",38.16532,-76.00854,NA,NA
"EE3.0",NA,0.5,"S","SALINITY",13.33,"PPT",38.16532,-76.00854,NA,NA
"EE3.0",NA,0.5,"S","WTEMP",25.1,"DEG C",38.16532,-76.00854,NA,NA
"LE1.1",NA,0.5,"S","PH",8.3,"SU",38.24308,-76.3367,NA,NA
"LE1.1",NA,0.5,"S","SALINITY",9.27,"PPT",38.24308,-76.3367,NA,NA
"LE1.1",NA,0.5,"S","WTEMP",24.1,"DEG C",38.24308,-76.3367,NA,NA
"ET8.1",NA,0.5,"BS","PH",7.7,"SU",38.08402,-76.49492,NA,NA
"ET8.1",NA,0.5,"BS","SALINITY",13.39,"PPT",38.08402,-76.49492,NA,NA
"ET8.1",NA,0.5,"BS","WTEMP",25.5,"DEG C",38.08402,-76.49492,NA,NA
"ET6.2",NA,0.5,"BS","PH",7.4,"SU",39.17383,-76.55262,NA,NA
"ET6.2",NA,0.5,"BS","SALINITY",3.48,"PPT",39.17383,-76.55262,NA,NA
"ET6.2",NA,0.5,"BS","WTEMP",24.4,"DEG C",39.17383,-76.55262,NA,NA
"LE2.3",NA,0.5,"S","PH",8.3,"SU",38.02988,-76.20036,NA,NA
"LE2.3",NA,0.5,"S","SALINITY",11.87,"PPT",38.02988,-76.20036,NA,NA
"LE2.3",NA,0.5,"S","WTEMP",24.8,"DEG C",38.02988,-76.20036,NA,NA
"CB5.2",NA,0.5,"S","PH",8.4,"SU",38.06568,-76.19446,NA,NA
"CB5.2",NA,0.5,"S","SALINITY",13.19,"PPT",38.06568,-76.19446,NA,NA
"CB5.2",NA,0.5,"S","WTEMP",25.3,"DEG C",38.06568,-76.19446,NA,NA
"CB5.1",NA,0.5,"S","PH",8.4,"SU",38.18787,-76.23682,NA,NA
"CB5.1",NA,0.5,"S","SALINITY",11.87,"PPT",38.18787,-76.23682,NA,NA
"CB5.1",NA,0.5,"S","WTEMP",25.9,"DEG C",38.18787,-76.23682,NA,NA
"CB4.4",NA,0.5,"S","PH",8.5,"SU",38.25808,-76.25741,NA,NA
"CB4.4",NA,0.5,"S","SALINITY",11.34,"PPT",38.25808,-76.25741,NA,NA
"CB4.4",NA,0.5,"S","WTEMP",24.5,"DEG C",38.25808,-76.25741,NA,NA
"CB3.2",NA,0.5,"S","PH",8,"SU",39.08397,-76.18145,NA,NA
"CB3.2",NA,0.5,"S","SALINITY",4,"PPT",39.08397,-76.18145,NA,NA
"CB3.2",NA,0.5,"S","WTEMP",25.3,"DEG C",39.08397,-76.18145,NA,NA
"CB4.2C",NA,0.5,"S","PH",8.5,"SU",38.44362,-76.307,NA,NA
"CB4.2C",NA,0.5,"S","SALINITY",10.63,"PPT",38.44362,-76.307,NA,NA
"CB4.2C",NA,0.5,"S","WTEMP",26.2,"DEG C",38.44362,-76.307,NA,NA
"CB3.3W",NA,0.5,"S","PH",8,"SU",38.58124,-76.25159,NA,NA
"CB3.3W",NA,0.5,"S","SALINITY",6.74,"PPT",38.58124,-76.25159,NA,NA
"CB3.3W",NA,0.5,"S","WTEMP",26.1,"DEG C",38.58124,-76.25159,NA,NA
"LE1.1",NA,0.5,"S","PH",8,"SU",38.24308,-76.3367,NA,NA
"LE1.1",NA,0.5,"S","SALINITY",8.63,"PPT",38.24308,-76.3367,NA,NA
"LE1.1",NA,0.5,"S","WTEMP",28.4,"DEG C",38.24308,-76.3367,NA,NA
"ET6.2",NA,0.5,"BS","PH",7.4,"SU",39.17383,-76.55262,NA,NA
"ET6.2",NA,0.5,"BS","SALINITY",1.87,"PPT",39.17383,-76.55262,NA,NA
"ET6.2",NA,0.5,"BS","WTEMP",28.4,"DEG C",39.17383,-76.55262,NA,NA
"LE2.3",NA,0.5,"S","PH",8.2,"SU",38.02988,-76.20036,NA,NA
"LE2.3",NA,0.5,"S","SALINITY",12.33,"PPT",38.02988,-76.20036,NA,NA
"LE2.3",NA,0.5,"S","WTEMP",27.3,"DEG C",38.02988,-76.20036,NA,NA
"LE2.2",NA,0.5,"S","PH",8.4,"SU",38.09142,-76.36003,NA,NA
"LE2.2",NA,0.5,"S","SALINITY",9.53,"PPT",38.09142,-76.36003,NA,NA
"LE2.2",NA,0.5,"S","WTEMP",27.4,"DEG C",38.09142,-76.36003,NA,NA
"CB5.2",NA,0.5,"S","PH",8.2,"SU",38.06568,-76.19446,NA,NA
"CB5.2",NA,0.5,"S","SALINITY",12.4,"PPT",38.06568,-76.19446,NA,NA
"CB5.2",NA,0.5,"S","WTEMP",28.3,"DEG C",38.06568,-76.19446,NA,NA
"CB5.1",NA,0.5,"S","PH",8.3,"SU",38.18787,-76.23682,NA,NA
"CB5.1",NA,0.5,"S","SALINITY",11.21,"PPT",38.18787,-76.23682,NA,NA
"CB5.1",NA,0.5,"S","WTEMP",29,"DEG C",38.18787,-76.23682,NA,NA
"CB4.4",NA,0.5,"S","PH",8.4,"SU",38.25808,-76.25741,NA,NA
"CB4.4",NA,0.5,"S","SALINITY",10.89,"PPT",38.25808,-76.25741,NA,NA
"CB4.4",NA,0.5,"S","WTEMP",29.5,"DEG C",38.25808,-76.25741,NA,NA
"ET5.2",NA,0.5,"AP","PH",7.8,"SU",38.39502,-76.11291,NA,NA
"ET5.2",NA,0.5,"AP","SALINITY",4.64,"PPT",38.39502,-76.11291,NA,NA
"ET5.2",NA,0.5,"AP","WTEMP",29,"DEG C",38.39502,-76.11291,NA,NA
"ET5.2",NA,0.5,"S","PH",7.8,"SU",38.39502,-76.11291,NA,NA
"ET5.2",NA,0.5,"S","SALINITY",4.64,"PPT",38.39502,-76.11291,NA,NA
"ET5.2",NA,0.5,"S","WTEMP",29,"DEG C",38.39502,-76.11291,NA,NA
"EE1.1",NA,0.5,"S","PH",8.6,"SU",38.52521,-76.13216,NA,NA
"EE1.1",NA,0.5,"S","SALINITY",8.69,"PPT",38.52521,-76.13216,NA,NA
"EE1.1",NA,0.5,"S","WTEMP",28.7,"DEG C",38.52521,-76.13216,NA,NA
"CB4.2C",NA,0.5,"S","PH",8.4,"SU",38.44362,-76.307,NA,NA
"CB4.2C",NA,0.5,"S","SALINITY",8.5,"PPT",38.44362,-76.307,NA,NA
"CB4.2C",NA,0.5,"S","WTEMP",28.2,"DEG C",38.44362,-76.307,NA,NA
"ET4.2",NA,0.5,"S","PH",8.9,"SU",38.59642,-76.12821,NA,NA
"ET4.2",NA,0.5,"S","SALINITY",4.35,"PPT",38.59642,-76.12821,NA,NA
"ET4.2",NA,0.5,"S","WTEMP",29.4,"DEG C",38.59642,-76.12821,NA,NA
"CB3.3W",NA,0.5,"S","PH",8.8,"SU",38.58124,-76.25159,NA,NA
"CB3.3W",NA,0.5,"S","SALINITY",3.71,"PPT",38.58124,-76.25159,NA,NA
"CB3.3W",NA,0.5,"S","WTEMP",29.8,"DEG C",38.58124,-76.25159,NA,NA
"CB3.2",NA,0.5,"S","PH",7.6,"SU",39.08397,-76.18145,NA,NA
"CB3.2",NA,0.5,"S","SALINITY",1.62,"PPT",39.08397,-76.18145,NA,NA
"CB3.2",NA,0.5,"S","WTEMP",28,"DEG C",39.08397,-76.18145,NA,NA
"EE3.0",NA,0.5,"S","PH",8.1,"SU",38.16532,-76.00854,NA,NA
"EE3.0",NA,0.5,"S","SALINITY",9.59,"PPT",38.16532,-76.00854,NA,NA
"EE3.0",NA,0.5,"S","WTEMP",29.6,"DEG C",38.16532,-76.00854,NA,NA
"EE3.3",NA,0.5,"S","PH",8.1,"SU",37.56894,-75.44161,NA,NA
"EE3.3",NA,0.5,"S","SALINITY",13.93,"PPT",37.56894,-75.44161,NA,NA
"EE3.3",NA,0.5,"S","WTEMP",29.9,"DEG C",37.56894,-75.44161,NA,NA
"EE3.1",NA,0.5,"AP","PH",8.2,"SU",38.07116,-76.04566,NA,NA
"EE3.1",NA,0.5,"AP","SALINITY",11.47,"PPT",38.07116,-76.04566,NA,NA
"EE3.1",NA,0.5,"AP","WTEMP",29.1,"DEG C",38.07116,-76.04566,NA,NA
"EE3.1",NA,0.5,"S","PH",8.2,"SU",38.07116,-76.04566,NA,NA
"EE3.1",NA,0.5,"S","SALINITY",11.47,"PPT",38.07116,-76.04566,NA,NA
"EE3.1",NA,0.5,"S","WTEMP",29.1,"DEG C",38.07116,-76.04566,NA,NA
"EE3.2",NA,0.5,"S","PH",8.2,"SU",37.57375,-75.5776,NA,NA
"EE3.2",NA,0.5,"S","SALINITY",15.41,"PPT",37.57375,-75.5776,NA,NA
"EE3.2",NA,0.5,"S","WTEMP",29.2,"DEG C",37.57375,-75.5776,NA,NA
"ET6.2",NA,0.5,"S","PH",7.5,"SU",39.17383,-76.55262,NA,NA
"ET6.2",NA,0.5,"S","SALINITY",2.16,"PPT",39.17383,-76.55262,NA,NA
"ET6.2",NA,0.5,"S","WTEMP",31.4,"DEG C",39.17383,-76.55262,NA,NA
"ET8.1",NA,0.5,"S","PH",7.9,"SU",38.08402,-76.49492,NA,NA
"ET8.1",NA,0.5,"S","SALINITY",11.41,"PPT",38.08402,-76.49492,NA,NA
"ET8.1",NA,0.5,"S","WTEMP",31.9,"DEG C",38.08402,-76.49492,NA,NA
"EE2.2",NA,0.5,"S","PH",8.3,"SU",38.31942,-76.14587,NA,NA
"EE2.2",NA,0.5,"S","SALINITY",10.3,"PPT",38.31942,-76.14587,NA,NA
"EE2.2",NA,0.5,"S","WTEMP",29.5,"DEG C",38.31942,-76.14587,NA,NA
"EE2.1",NA,0.5,"S","PH",8.3,"SU",38.41161,-76.1448,NA,NA
"EE2.1",NA,0.5,"S","SALINITY",10.04,"PPT",38.41161,-76.1448,NA,NA
"EE2.1",NA,0.5,"S","WTEMP",30.1,"DEG C",38.41161,-76.1448,NA,NA
"ET8.1",NA,0.5,"BS","PH",7.6,"SU",38.08402,-76.49492,NA,NA
"ET8.1",NA,0.5,"BS","SALINITY",12.79,"PPT",38.08402,-76.49492,NA,NA
"ET8.1",NA,0.5,"BS","WTEMP",28.4,"DEG C",38.08402,-76.49492,NA,NA
"LE2.3",NA,0.5,"M","PH",8.1,"SU",38.02988,-76.20036,NA,NA
"LE2.3",NA,0.5,"M","SALINITY",12.86,"PPT",38.02988,-76.20036,NA,NA
"LE2.3",NA,0.5,"M","WTEMP",27.3,"DEG C",38.02988,-76.20036,NA,NA
"CB5.2",NA,0.5,"M","PH",8.1,"SU",38.06568,-76.19446,NA,NA
"CB5.2",NA,0.5,"M","SALINITY",12.73,"PPT",38.06568,-76.19446,NA,NA
"CB5.2",NA,0.5,"M","WTEMP",27.1,"DEG C",38.06568,-76.19446,NA,NA
"CB5.1",NA,0.5,"M","PH",8.3,"SU",38.18787,-76.23682,NA,NA
"CB5.1",NA,0.5,"M","SALINITY",11.28,"PPT",38.18787,-76.23682,NA,NA
"CB5.1",NA,0.5,"M","WTEMP",26.9,"DEG C",38.18787,-76.23682,NA,NA
"CB4.4",NA,0.5,"M","PH",8.3,"SU",38.25808,-76.25741,NA,NA
"CB4.4",NA,0.5,"M","SALINITY",11.08,"PPT",38.25808,-76.25741,NA,NA
"CB4.4",NA,0.5,"M","WTEMP",26.9,"DEG C",38.25808,-76.25741,NA,NA
"CB4.2C",NA,0.5,"M","PH",8.3,"SU",38.44362,-76.307,NA,NA
"CB4.2C",NA,0.5,"M","SALINITY",9.53,"PPT",38.44362,-76.307,NA,NA
"CB4.2C",NA,0.5,"M","WTEMP",27,"DEG C",38.44362,-76.307,NA,NA
"CB3.3W",NA,0.5,"M","PH",8.3,"SU",38.58124,-76.25159,NA,NA
"CB3.3W",NA,0.5,"M","SALINITY",7.18,"PPT",38.58124,-76.25159,NA,NA
"CB3.3W",NA,0.5,"M","WTEMP",26.6,"DEG C",38.58124,-76.25159,NA,NA
"CB3.2",NA,0.5,"M","PH",8,"SU",39.08397,-76.18145,NA,NA
"CB3.2",NA,0.5,"M","SALINITY",3.59,"PPT",39.08397,-76.18145,NA,NA
"CB3.2",NA,0.5,"M","WTEMP",26.2,"DEG C",39.08397,-76.18145,NA,NA
"LE1.1",NA,0.5,"S","PH",7.7,"SU",38.24308,-76.3367,NA,NA
"LE1.1",NA,0.5,"S","SALINITY",10.63,"PPT",38.24308,-76.3367,NA,NA
"LE1.1",NA,0.5,"S","WTEMP",26.2,"DEG C",38.24308,-76.3367,NA,NA
"ET6.2",NA,0.5,"BS","PH",7.2,"SU",39.17383,-76.55262,NA,NA
"ET6.2",NA,0.5,"BS","SALINITY",4.57,"PPT",39.17383,-76.55262,NA,NA
"ET6.2",NA,0.5,"BS","WTEMP",25.4,"DEG C",39.17383,-76.55262,NA,NA
"LE2.3",NA,0.5,"S","PH",8.1,"SU",38.02988,-76.20036,NA,NA
"LE2.3",NA,0.5,"S","SALINITY",13.33,"PPT",38.02988,-76.20036,NA,NA
"LE2.3",NA,0.5,"S","WTEMP",26.8,"DEG C",38.02988,-76.20036,NA,NA
"LE2.2",NA,0.5,"S","PH",8.3,"SU",38.09142,-76.36003,NA,NA
"LE2.2",NA,0.5,"S","SALINITY",11.28,"PPT",38.09142,-76.36003,NA,NA
"LE2.2",NA,0.5,"S","WTEMP",27.2,"DEG C",38.09142,-76.36003,NA,NA
"CB5.2",NA,0.5,"S","PH",8.1,"SU",38.06568,-76.19446,NA,NA
"CB5.2",NA,0.5,"S","SALINITY",13.33,"PPT",38.06568,-76.19446,NA,NA
"CB5.2",NA,0.5,"S","WTEMP",27.6,"DEG C",38.06568,-76.19446,NA,NA
"CB5.1",NA,0.5,"S","PH",8.1,"SU",38.18787,-76.23682,NA,NA
"CB5.1",NA,0.5,"S","SALINITY",12.99,"PPT",38.18787,-76.23682,NA,NA
"CB5.1",NA,0.5,"S","WTEMP",27.4,"DEG C",38.18787,-76.23682,NA,NA
"CB4.4",NA,0.5,"S","PH",8.3,"SU",38.25808,-76.25741,NA,NA
"CB4.4",NA,0.5,"S","SALINITY",12.33,"PPT",38.25808,-76.25741,NA,NA
"CB4.4",NA,0.5,"S","WTEMP",27.4,"DEG C",38.25808,-76.25741,NA,NA
"ET5.2",NA,0.5,"S","PH",8.3,"SU",38.39502,-76.11291,NA,NA
"ET5.2",NA,0.5,"S","SALINITY",7.56,"PPT",38.39502,-76.11291,NA,NA
"ET5.2",NA,0.5,"S","WTEMP",27.2,"DEG C",38.39502,-76.11291,NA,NA
"CB4.2C",NA,0.5,"S","PH",8.1,"SU",38.44362,-76.307,NA,NA
"CB4.2C",NA,0.5,"S","SALINITY",10.95,"PPT",38.44362,-76.307,NA,NA
"CB4.2C",NA,0.5,"S","WTEMP",26.1,"DEG C",38.44362,-76.307,NA,NA
"CB3.3W",NA,0.5,"S","PH",8.1,"SU",38.58124,-76.25159,NA,NA
"CB3.3W",NA,0.5,"S","SALINITY",8.57,"PPT",38.58124,-76.25159,NA,NA
"CB3.3W",NA,0.5,"S","WTEMP",26.7,"DEG C",38.58124,-76.25159,NA,NA
"EE1.1",NA,0.5,"S","PH",8,"SU",38.52521,-76.13216,NA,NA
"EE1.1",NA,0.5,"S","SALINITY",10.56,"PPT",38.52521,-76.13216,NA,NA
"EE1.1",NA,0.5,"S","WTEMP",26.1,"DEG C",38.52521,-76.13216,NA,NA
"CB3.2",NA,0.5,"S","PH",7.8,"SU",39.08397,-76.18145,NA,NA
"CB3.2",NA,0.5,"S","SALINITY",4.9,"PPT",39.08397,-76.18145,NA,NA
"CB3.2",NA,0.5,"S","WTEMP",25.4,"DEG C",39.08397,-76.18145,NA,NA
"ET4.2",NA,0.5,"S","PH",7.9,"SU",38.59642,-76.12821,NA,NA
"ET4.2",NA,0.5,"S","SALINITY",8.25,"PPT",38.59642,-76.12821,NA,NA
"ET4.2",NA,0.5,"S","WTEMP",26.2,"DEG C",38.59642,-76.12821,NA,NA
"EE3.3",NA,0.5,"S","PH",8,"SU",37.56894,-75.44161,NA,NA
"EE3.3",NA,0.5,"S","SALINITY",15.61,"PPT",37.56894,-75.44161,NA,NA
"EE3.3",NA,0.5,"S","WTEMP",26.4,"DEG C",37.56894,-75.44161,NA,NA
"ET8.1",NA,0.5,"S","PH",7.9,"SU",38.08402,-76.49492,NA,NA
"ET8.1",NA,0.5,"S","SALINITY",12.4,"PPT",38.08402,-76.49492,NA,NA
"ET8.1",NA,0.5,"S","WTEMP",26.2,"DEG C",38.08402,-76.49492,NA,NA
"EE2.2",NA,0.5,"S","PH",8.1,"SU",38.31942,-76.14587,NA,NA
"EE2.2",NA,0.5,"S","SALINITY",11.61,"PPT",38.31942,-76.14587,NA,NA
"EE2.2",NA,0.5,"S","WTEMP",24.9,"DEG C",38.31942,-76.14587,NA,NA
"EE2.1",NA,0.5,"S","PH",8.1,"SU",38.41161,-76.1448,NA,NA
"EE2.1",NA,0.5,"S","SALINITY",10.95,"PPT",38.41161,-76.1448,NA,NA
"EE2.1",NA,0.5,"S","WTEMP",25.2,"DEG C",38.41161,-76.1448,NA,NA
"EE3.0",NA,0.5,"S","PH",7.8,"SU",38.16532,-76.00854,NA,NA
"EE3.0",NA,0.5,"S","SALINITY",11.08,"PPT",38.16532,-76.00854,NA,NA
"EE3.0",NA,0.5,"S","WTEMP",23.3,"DEG C",38.16532,-76.00854,NA,NA
"EE3.2",NA,0.5,"S","PH",8,"SU",37.57375,-75.5776,NA,NA
"EE3.2",NA,0.5,"S","SALINITY",16.7,"PPT",37.57375,-75.5776,NA,NA
"EE3.2",NA,0.5,"S","WTEMP",24.1,"DEG C",37.57375,-75.5776,NA,NA
"ET6.2",NA,0.5,"S","PH",7.4,"SU",39.17383,-76.55262,NA,NA
"ET6.2",NA,0.5,"S","SALINITY",7.62,"PPT",39.17383,-76.55262,NA,NA
"ET6.2",NA,0.5,"S","WTEMP",23.8,"DEG C",39.17383,-76.55262,NA,NA
"EE3.1",NA,0.5,"S","PH",7.9,"SU",38.07116,-76.04566,NA,NA
"EE3.1",NA,0.5,"S","SALINITY",14.19,"PPT",38.07116,-76.04566,NA,NA
"EE3.1",NA,0.5,"S","WTEMP",24.2,"DEG C",38.07116,-76.04566,NA,NA
"LE2.3",NA,0.5,"M","PH",8.2,"SU",38.02988,-76.20036,NA,NA
"LE2.3",NA,0.5,"M","SALINITY",13.53,"PPT",38.02988,-76.20036,NA,NA
"LE2.3",NA,0.5,"M","WTEMP",25.3,"DEG C",38.02988,-76.20036,NA,NA
"CB5.2",NA,0.5,"M","PH",8.2,"SU",38.06568,-76.19446,NA,NA
"CB5.2",NA,0.5,"M","SALINITY",13.53,"PPT",38.06568,-76.19446,NA,NA
"CB5.2",NA,0.5,"M","WTEMP",25.2,"DEG C",38.06568,-76.19446,NA,NA
"ET8.1",NA,0.5,"BS","PH",7.8,"SU",38.08402,-76.49492,NA,NA
"ET8.1",NA,0.5,"BS","SALINITY",13.53,"PPT",38.08402,-76.49492,NA,NA
"ET8.1",NA,0.5,"BS","WTEMP",25.2,"DEG C",38.08402,-76.49492,NA,NA
"CB5.1",NA,0.5,"M","PH",8.1,"SU",38.18787,-76.23682,NA,NA
"CB5.1",NA,0.5,"M","SALINITY",13.06,"PPT",38.18787,-76.23682,NA,NA
"CB5.1",NA,0.5,"M","WTEMP",25.4,"DEG C",38.18787,-76.23682,NA,NA
"CB4.4",NA,0.5,"M","PH",8.1,"SU",38.25808,-76.25741,NA,NA
"CB4.4",NA,0.5,"M","SALINITY",12.46,"PPT",38.25808,-76.25741,NA,NA
"CB4.4",NA,0.5,"M","WTEMP",25.3,"DEG C",38.25808,-76.25741,NA,NA
