"Year","Month","MonitoringLocation","SALINITY","State","Sample.month","Region","Site","Lat","Long","Prevalence","Mean.Intensity","WTEMP","oysteryear"
2008,"Aug","RET3.2",11.5,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"52",0.68,25.7,2008
2008,"Dec","CB3.2",5.94,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"93",3,4.8,2009
2008,"Dec","CB3.2",5.94,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"70",2.2,4.8,2009
2008,"Dec","CB3.2",5.94,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"20",0.6,4.8,2009
2008,"Dec","CB3.2",5.94,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",4.1,4.8,2009
2008,"Dec","CB3.2",5.94,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"80",2.3,4.8,2009
2008,"Dec","CB3.2",5.94,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"90",3.3,4.8,2009
2008,"Dec","CB3.2",5.94,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"93",2.9,4.8,2009
2008,"Dec","CB5.4",20.45,"VA","October","GREAT WICOMICO RIVER","WHALEYS",37.808617,-76.3,"76",1.48,7.13,2009
2008,"Dec","CB5.4",20.45,"VA","October","GREAT WICOMICO RIVER","HAYNIE BAR",37.829717,-76.309167,"96",2.48,7.13,2009
2008,"Dec","CB5.4",20.45,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"80",1.68,7.13,2009
2008,"Dec","EE2.2",17.73,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"37",0.7,5.9,2009
2008,"Dec","EE3.0",13.86,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"57",1.8,6.4,2009
2008,"Dec","EE3.0",13.86,"MD","October","LITTLE CHOPTANKS","RAGGED POINT (LC)",38.532367,-75.243117,"37",4,6.4,2009
2008,"Dec","EE3.0",13.86,"MD","October","CHOPTANK RIVER","OYSTER SHELL PT. (S)",38.589233,-75.005517,"0",0,6.4,2009
2008,"Dec","EE3.0",13.86,"MD","October","FISHING BAY","GOOD CREEK",38.275533,-76.014233,"20",0.2,6.4,2009
2008,"Dec","EE3.0",13.86,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"70",1.7,6.4,2009
2008,"Dec","EE3.1",17.79,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"57",1.7,6,2009
2008,"Dec","EE3.1",17.79,"MD","October","TANGIER SOUND","PINEY ISLAND EASY",38.0686,-75.90555,"90",3.3,6,2009
2008,"Dec","EE3.1",17.79,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"50",2,6,2009
2008,"Dec","EE3.1",17.79,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"93",3.3,6,2009
2008,"Dec","EE3.1",17.79,"MD","October","TANGIER SOUND","OLD WOMAN'S LEG",37.95625,-75.962667,"90",2.8,6,2009
2008,"Dec","EE3.1",17.79,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"80",2.6,6,2009
2008,"Dec","ET4.2",13.19,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"87",3.1,5.2,2009
2008,"Dec","ET4.2",13.19,"MD","October","TRED AVON RIVER","DOUBLE MILLS (S)",38.729383,-76.138983,"67",2.2,5.2,2009
2008,"Dec","ET4.2",13.19,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"87",3.1,5.2,2009
2008,"Dec","ET4.2",13.19,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"17",0.5,5.2,2009
2008,"Dec","ET4.2",13.19,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"0",0,5.2,2009
2008,"Dec","ET5.2",13.93,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"57",2.2,6.1,2009
2008,"Dec","ET6.2",9.72,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"80",2.7,7.1,2009
2008,"Dec","ET8.1",14.19,"MD","October","ST. MARY'S RIVER","CHICKEN COCK",38.102767,-76.4353,"40",1.3,8,2009
2008,"Dec","ET8.1",14.19,"MD","October","POTOMAC RIVER","RAGGED POINT (PR)",38.09142,-76.60055,"8",2.3,8,2009
2008,"Dec","LE2.2",15,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"73",2.6,6.3,2009
2008,"Dec","LE2.2",15,"MD","October","LOWER PAY","BUTLER",38.109467,-76.3241,"43",1.2,6.3,2009
2008,"Dec","LE3.1",15.8,"VA","October","RAPPAHANNOCK RIVER","MORATTICO",37.780533,-76.658183,"75",1.583333333,6.4,2009
2008,"Dec","LE3.1",15.8,"VA","October","RAPPAHANNOCK RIVER","SMOKEY POINT",37.719167,-76.582217,"68",2.04,6.4,2009
2008,"Dec","LE3.2",17.1,"VA","October","RAPPAHANNOCK RIVER","HOG HOUSE ROCK",37.636183,-76.54255,"42",0.833333333,7,2009
2008,"Dec","LE3.2",17.1,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"96",2.541666667,7,2009
2008,"Dec","LE3.4",18.3,"VA","October","CORROTOMAN RIVER","MIDDLE GROUND",37.683333,-76.473333,"72",1.6,7.4,2009
2008,"Dec","LE3.4",18.3,"VA","October","RAPPAHANNOCK RIVER","DRUMMING GROUND",37.643883,-76.466383,"92",1.96,7.4,2009
2008,"Dec","LE3.7",20.29,"VA","October","PIANKATANK RIVER","BURTON POINT",37.515,-76.328333,"100",2.76,7.92,2009
2008,"Dec","LE3.7",20.29,"VA","October","PIANKATANK RIVER","PALACE BAR",37.526667,-76.37,"88",2.08,7.92,2009
2008,"Dec","LE3.7",20.29,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"96",3.04,7.92,2009
2008,"Dec","LE4.2",18.9,"VA","October","YORK RIVER","ABERDEEN ROCK",37.335283,-76.60055,"88",1.92,8.5,2009
2008,"Dec","LE5.1",10.6,"VA","October","JAMES RIVER","DEEP WATER SHOAL",37.148883,-76.63555,"100",2.84,6.4,2009
2008,"Dec","LE5.2",17.6,"VA","October","JAMES RIVER","DRY SHOAL",37.061383,-76.603883,"92",2.04,6.3,2009
2008,"Dec","LE5.2",17.6,"VA","October","JAMES RIVER","POINT OF SHOAL",37.07695,-76.643333,"80",1.76,6.3,2009
2008,"Dec","LE5.2",17.6,"VA","October","JAMES RIVER","THOMAS ROCK",37.029433,-76.493283,"96",2.458333333,6.3,2009
2008,"Dec","LE5.2",17.6,"VA","October","JAMES RIVER","LONG SHOAL",37.07635,-76.617133,"100",2.36,6.3,2009
2008,"Dec","LE5.2",17.6,"VA","October","JAMES RIVER","WRECK SHOAL",37.060283,-76.572217,"96",2.32,6.3,2009
2008,"Dec","LE5.2",17.6,"VA","October","JAMES RIVER","MULBERRY POINT",37.119167,-76.63195,"88",1.52,6.3,2009
2008,"Dec","LE5.2",17.6,"VA","October","JAMES RIVER","SWASH",37.092217,-76.612217,"96",2,6.3,2009
2008,"Dec","LE5.2",17.6,"VA","October","JAMES RIVER","HORSEHEAD ROCK",37.106883,-76.634267,"84",1.88,6.3,2009
2008,"Dec","LE5.5-W",20.3,"VA","October","JAMES RIVER","NANSEMOND RIDGE",36.922217,-76.452783,"80",1.92,9.04,2009
2008,"Dec","RET3.1",9.1,"MD","October","WICOMICO R. (WEST)","LANCASTER",38.276033,-76.824283,"77",2.1,5.8,2009
2008,"Dec","RET3.1",9.1,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"7",0.1,5.8,2009
2008,"Dec","RET3.1",9.1,"VA","October","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"44",0.84,5.8,2009
2008,"Dec","RET3.1",9.1,"MD","October","WICOMICO R. (WEST)","MILLS WEST",38.334683,-76.860333,"57",1.9,5.8,2009
2008,"Dec","RET3.2",13.7,"VA","October","RAPPAHANNOCK RIVER","LONG ROCK",37.8135,-76.7084,"60",1.16,6.3,2009
2008,"Dec","RET3.2",13.7,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"52",0.68,6.3,2009
2008,"Dec","RET4.3",8.6,"VA","October","YORK RIVER","BELL ROCK",37.484167,-76.749717,"88",2.08,8.3,2009
2008,"Feb","CB3.2",4.46,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"80",2.3,4.5,2008
2008,"Feb","CB3.2",4.46,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"93",3,4.5,2008
2008,"Feb","CB3.2",4.46,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"70",2.2,4.5,2008
2008,"Feb","CB3.2",4.46,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"90",3.3,4.5,2008
2008,"Feb","CB3.2",4.46,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"93",2.9,4.5,2008
2008,"Feb","CB3.2",4.46,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",4.1,4.5,2008
2008,"Feb","CB3.2",4.46,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"20",0.6,4.5,2008
2008,"Feb","CB5.4",16.97,"VA","October","GREAT WICOMICO RIVER","HAYNIE BAR",37.829717,-76.309167,"96",2.48,5.55,2008
2008,"Feb","CB5.4",16.97,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"80",1.68,5.55,2008
2008,"Feb","CB5.4",16.97,"VA","October","GREAT WICOMICO RIVER","WHALEYS",37.808617,-76.3,"76",1.48,5.55,2008
2008,"Feb","EE2.2",13.53,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"37",0.7,5.1,2008
2008,"Feb","EE3.0",14.46,"MD","October","CHOPTANK RIVER","OYSTER SHELL PT. (S)",38.589233,-75.005517,"0",0,4.6,2008
2008,"Feb","EE3.0",14.46,"MD","October","FISHING BAY","GOOD CREEK",38.275533,-76.014233,"20",0.2,4.6,2008
2008,"Feb","EE3.0",14.46,"MD","October","LITTLE CHOPTANKS","RAGGED POINT (LC)",38.532367,-75.243117,"37",4,4.6,2008
2008,"Feb","EE3.0",14.46,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"70",1.7,4.6,2008
2008,"Feb","EE3.0",14.46,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"57",1.8,4.6,2008
2008,"Feb","EE3.1",15.75,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"57",1.7,5.2,2008
2008,"Feb","EE3.1",15.75,"MD","October","TANGIER SOUND","OLD WOMAN'S LEG",37.95625,-75.962667,"90",2.8,5.2,2008
2008,"Feb","EE3.1",15.75,"MD","October","TANGIER SOUND","PINEY ISLAND EASY",38.0686,-75.90555,"90",3.3,5.2,2008
2008,"Feb","EE3.1",15.75,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"50",2,5.2,2008
2008,"Feb","EE3.1",15.75,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"80",2.6,5.2,2008
2008,"Feb","EE3.1",15.75,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"93",3.3,5.2,2008
2008,"Feb","ET4.2",8.89,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"17",0.5,5.4,2008
2008,"Feb","ET4.2",8.89,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"87",3.1,5.4,2008
2008,"Feb","ET4.2",8.89,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"87",3.1,5.4,2008
2008,"Feb","ET4.2",8.89,"MD","October","TRED AVON RIVER","DOUBLE MILLS (S)",38.729383,-76.138983,"67",2.2,5.4,2008
2008,"Feb","ET4.2",8.89,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"0",0,5.4,2008
2008,"Feb","ET5.2",12.59,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"57",2.2,5,2008
2008,"Feb","ET6.2",9.46,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"80",2.7,5.7,2008
2008,"Feb","ET8.1",15.47,"MD","October","ST. MARY'S RIVER","CHICKEN COCK",38.102767,-76.4353,"40",1.3,5.9,2008
2008,"Feb","ET8.1",15.47,"MD","October","POTOMAC RIVER","RAGGED POINT (PR)",38.09142,-76.60055,"8",2.3,5.9,2008
2008,"Feb","LE2.2",13.66,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"73",2.6,4.8,2008
2008,"Feb","LE2.2",13.66,"MD","October","LOWER PAY","BUTLER",38.109467,-76.3241,"43",1.2,4.8,2008
2008,"Feb","LE3.7",18.63,"VA","October","PIANKATANK RIVER","BURTON POINT",37.515,-76.328333,"100",2.76,7.76,2008
2008,"Feb","LE3.7",18.63,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"96",3.04,7.76,2008
2008,"Feb","LE3.7",18.63,"VA","October","PIANKATANK RIVER","PALACE BAR",37.526667,-76.37,"88",2.08,7.76,2008
2008,"Feb","LE4.2",18.6,"VA","October","YORK RIVER","ABERDEEN ROCK",37.335283,-76.60055,"88",1.92,7.5,2008
2008,"Feb","LE5.1",4.5,"VA","October","JAMES RIVER","DEEP WATER SHOAL",37.148883,-76.63555,"100",2.84,9.9,2008
2008,"Feb","LE5.2",11.9,"VA","October","JAMES RIVER","MULBERRY POINT",37.119167,-76.63195,"88",1.52,8.5,2008
2008,"Feb","LE5.2",11.9,"VA","October","JAMES RIVER","DRY SHOAL",37.061383,-76.603883,"92",2.04,8.5,2008
2008,"Feb","LE5.2",11.9,"VA","October","JAMES RIVER","POINT OF SHOAL",37.07695,-76.643333,"80",1.76,8.5,2008
2008,"Feb","LE5.2",11.9,"VA","October","JAMES RIVER","LONG SHOAL",37.07635,-76.617133,"100",2.36,8.5,2008
2008,"Feb","LE5.2",11.9,"VA","October","JAMES RIVER","WRECK SHOAL",37.060283,-76.572217,"96",2.32,8.5,2008
2008,"Feb","LE5.2",11.9,"VA","October","JAMES RIVER","SWASH",37.092217,-76.612217,"96",2,8.5,2008
2008,"Feb","LE5.2",11.9,"VA","October","JAMES RIVER","THOMAS ROCK",37.029433,-76.493283,"96",2.458333333,8.5,2008
2008,"Feb","LE5.2",11.9,"VA","October","JAMES RIVER","HORSEHEAD ROCK",37.106883,-76.634267,"84",1.88,8.5,2008
2008,"Feb","LE5.5-W",21.33,"VA","October","JAMES RIVER","NANSEMOND RIDGE",36.922217,-76.452783,"80",1.92,7.8,2008
2008,"Feb","RET3.1",7.2,"MD","October","WICOMICO R. (WEST)","LANCASTER",38.276033,-76.824283,"77",2.1,5.7,2008
2008,"Feb","RET3.1",7.2,"MD","October","WICOMICO R. (WEST)","MILLS WEST",38.334683,-76.860333,"57",1.9,5.7,2008
2008,"Feb","RET3.1",7.2,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"7",0.1,5.7,2008
2008,"Feb","RET3.1",7.2,"VA","October","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"44",0.84,5.7,2008
2008,"Feb","RET3.2",11.4,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"52",0.68,6,2008
2008,"Feb","RET3.2",11.4,"VA","October","RAPPAHANNOCK RIVER","LONG ROCK",37.8135,-76.7084,"60",1.16,6,2008
2008,"Feb","RET4.3",9.8,"VA","October","YORK RIVER","BELL ROCK",37.484167,-76.749717,"88",2.08,7.4,2008
2008,"Jan","CB3.2",3.47,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"93",3,4,2008
2008,"Jan","CB3.2",3.47,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",4.1,4,2008
2008,"Jan","CB3.2",3.47,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"90",3.3,4,2008
2008,"Jan","CB3.2",3.47,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"80",2.3,4,2008
2008,"Jan","CB3.2",3.47,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"93",2.9,4,2008
2008,"Jan","CB3.2",3.47,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"70",2.2,4,2008
2008,"Jan","CB3.2",3.47,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"20",0.6,4,2008
2008,"Jan","CB5.4",16.42,"VA","October","GREAT WICOMICO RIVER","HAYNIE BAR",37.829717,-76.309167,"96",2.48,4.39,2008
2008,"Jan","CB5.4",16.42,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"80",1.68,4.39,2008
2008,"Jan","CB5.4",16.42,"VA","October","GREAT WICOMICO RIVER","WHALEYS",37.808617,-76.3,"76",1.48,4.39,2008
2008,"Jan","EE2.2",14.93,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"37",0.7,4.4,2008
2008,"Jan","EE3.0",16.36,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"57",1.8,6.8,2008
2008,"Jan","EE3.0",16.36,"MD","October","CHOPTANK RIVER","OYSTER SHELL PT. (S)",38.589233,-75.005517,"0",0,6.8,2008
2008,"Jan","EE3.0",16.36,"MD","October","FISHING BAY","GOOD CREEK",38.275533,-76.014233,"20",0.2,6.8,2008
2008,"Jan","EE3.0",16.36,"MD","October","LITTLE CHOPTANKS","RAGGED POINT (LC)",38.532367,-75.243117,"37",4,6.8,2008
2008,"Jan","EE3.0",16.36,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"70",1.7,6.8,2008
2008,"Jan","EE3.1",17.18,"MD","October","TANGIER SOUND","PINEY ISLAND EASY",38.0686,-75.90555,"90",3.3,6.6,2008
2008,"Jan","EE3.1",17.18,"MD","October","TANGIER SOUND","OLD WOMAN'S LEG",37.95625,-75.962667,"90",2.8,6.6,2008
2008,"Jan","EE3.1",17.18,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"57",1.7,6.6,2008
2008,"Jan","EE3.1",17.18,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"93",3.3,6.6,2008
2008,"Jan","EE3.1",17.18,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"80",2.6,6.6,2008
2008,"Jan","EE3.1",17.18,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"50",2,6.6,2008
2008,"Jan","ET4.2",7.24,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"87",3.1,4.2,2008
2008,"Jan","ET4.2",7.24,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"0",0,4.2,2008
2008,"Jan","ET4.2",7.24,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"17",0.5,4.2,2008
2008,"Jan","ET4.2",7.24,"MD","October","TRED AVON RIVER","DOUBLE MILLS (S)",38.729383,-76.138983,"67",2.2,4.2,2008
2008,"Jan","ET4.2",7.24,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"87",3.1,4.2,2008
2008,"Jan","ET5.2",14.19,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"57",2.2,5.9,2008
2008,"Jan","ET6.2",12.33,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"80",2.7,7.6,2008
2008,"Jan","ET8.1",17.11,"MD","October","POTOMAC RIVER","RAGGED POINT (PR)",38.09142,-76.60055,"8",2.3,8.3,2008
2008,"Jan","ET8.1",17.11,"MD","October","ST. MARY'S RIVER","CHICKEN COCK",38.102767,-76.4353,"40",1.3,8.3,2008
2008,"Jan","LE2.2",14.19,"MD","October","LOWER PAY","BUTLER",38.109467,-76.3241,"43",1.2,6.5,2008
2008,"Jan","LE2.2",14.19,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"73",2.6,6.5,2008
2008,"Jan","LE3.1",16.2,"VA","October","RAPPAHANNOCK RIVER","SMOKEY POINT",37.719167,-76.582217,"68",2.04,4.2,2008
2008,"Jan","LE3.1",16.2,"VA","October","RAPPAHANNOCK RIVER","MORATTICO",37.780533,-76.658183,"75",1.583333333,4.2,2008
2008,"Jan","LE3.2",17.5,"VA","October","RAPPAHANNOCK RIVER","HOG HOUSE ROCK",37.636183,-76.54255,"42",0.833333333,4.6,2008
2008,"Jan","LE3.2",17.5,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"96",2.541666667,4.6,2008
2008,"Jan","LE3.4",18,"VA","October","CORROTOMAN RIVER","MIDDLE GROUND",37.683333,-76.473333,"72",1.6,4.7,2008
2008,"Jan","LE3.4",18,"VA","October","RAPPAHANNOCK RIVER","DRUMMING GROUND",37.643883,-76.466383,"92",1.96,4.7,2008
2008,"Jan","LE3.7",19.33,"VA","October","PIANKATANK RIVER","BURTON POINT",37.515,-76.328333,"100",2.76,4.44,2008
2008,"Jan","LE3.7",19.33,"VA","October","PIANKATANK RIVER","PALACE BAR",37.526667,-76.37,"88",2.08,4.44,2008
2008,"Jan","LE3.7",19.33,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"96",3.04,4.44,2008
2008,"Jan","LE4.2",20.7,"VA","October","YORK RIVER","ABERDEEN ROCK",37.335283,-76.60055,"88",1.92,4.6,2008
2008,"Jan","LE5.1",7.2,"VA","October","JAMES RIVER","DEEP WATER SHOAL",37.148883,-76.63555,"100",2.84,5.9,2008
2008,"Jan","LE5.2",14.2,"VA","October","JAMES RIVER","HORSEHEAD ROCK",37.106883,-76.634267,"84",1.88,5.1,2008
2008,"Jan","LE5.2",14.2,"VA","October","JAMES RIVER","THOMAS ROCK",37.029433,-76.493283,"96",2.458333333,5.1,2008
2008,"Jan","LE5.2",14.2,"VA","October","JAMES RIVER","POINT OF SHOAL",37.07695,-76.643333,"80",1.76,5.1,2008
2008,"Jan","LE5.2",14.2,"VA","October","JAMES RIVER","WRECK SHOAL",37.060283,-76.572217,"96",2.32,5.1,2008
2008,"Jan","LE5.2",14.2,"VA","October","JAMES RIVER","MULBERRY POINT",37.119167,-76.63195,"88",1.52,5.1,2008
2008,"Jan","LE5.2",14.2,"VA","October","JAMES RIVER","SWASH",37.092217,-76.612217,"96",2,5.1,2008
2008,"Jan","LE5.2",14.2,"VA","October","JAMES RIVER","LONG SHOAL",37.07635,-76.617133,"100",2.36,5.1,2008
2008,"Jan","LE5.2",14.2,"VA","October","JAMES RIVER","DRY SHOAL",37.061383,-76.603883,"92",2.04,5.1,2008
2008,"Jan","LE5.5-W",23.08,"VA","October","JAMES RIVER","NANSEMOND RIDGE",36.922217,-76.452783,"80",1.92,5.44,2008
2008,"Jan","RET3.1",11.2,"MD","October","WICOMICO R. (WEST)","MILLS WEST",38.334683,-76.860333,"57",1.9,6.6,2008
2008,"Jan","RET3.1",11.2,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"7",0.1,6.6,2008
2008,"Jan","RET3.1",11.2,"VA","October","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"44",0.84,6.6,2008
2008,"Jan","RET3.1",11.2,"MD","October","WICOMICO R. (WEST)","LANCASTER",38.276033,-76.824283,"77",2.1,6.6,2008
2008,"Jan","RET3.2",14.6,"VA","October","RAPPAHANNOCK RIVER","LONG ROCK",37.8135,-76.7084,"60",1.16,6.7,2008
2008,"Jan","RET3.2",14.6,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"52",0.68,6.7,2008
2008,"Jan","RET4.3",13.7,"VA","October","YORK RIVER","BELL ROCK",37.484167,-76.749717,"88",2.08,4.1,2008
2008,"Jul","CB3.2",5.88,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",4.1,28.2,2008
2008,"Jul","CB3.2",5.88,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"20",0.6,28.2,2008
2008,"Jul","CB3.2",5.88,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"80",2.3,28.2,2008
2008,"Jul","CB3.2",5.88,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"90",3.3,28.2,2008
2008,"Jul","CB3.2",5.88,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"20",0.6,26.5,2008
2008,"Jul","CB3.2",5.88,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"70",2.2,26.5,2008
2008,"Jul","CB3.2",5.88,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"93",2.9,28.2,2008
2008,"Jul","CB3.2",5.88,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",4.1,26.5,2008
2008,"Jul","CB3.2",5.88,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"93",3,26.5,2008
2008,"Jul","CB3.2",5.88,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"80",2.3,26.5,2008
2008,"Jul","CB3.2",5.88,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"93",3,28.2,2008
2008,"Jul","CB3.2",5.88,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"90",3.3,26.5,2008
2008,"Jul","CB3.2",5.88,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"93",2.9,26.5,2008
2008,"Jul","CB3.2",5.88,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"70",2.2,28.2,2008
2008,"Jul","CB3.2",5.63,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",4.1,28.2,2008
2008,"Jul","CB3.2",5.63,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"20",0.6,28.2,2008
2008,"Jul","CB3.2",5.63,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"80",2.3,28.2,2008
2008,"Jul","CB3.2",5.63,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"90",3.3,28.2,2008
2008,"Jul","CB3.2",5.63,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"20",0.6,26.5,2008
2008,"Jul","CB3.2",5.63,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"70",2.2,26.5,2008
2008,"Jul","CB3.2",5.63,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"93",2.9,28.2,2008
2008,"Jul","CB3.2",5.63,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",4.1,26.5,2008
2008,"Jul","CB3.2",5.63,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"93",3,26.5,2008
2008,"Jul","CB3.2",5.63,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"80",2.3,26.5,2008
