"Year","Month","MonitoringLocation","SampleDate","SALINITY","State","Sample.month","Region","Site","Lat","Long","Prevalence","Mean.Intensity","oysteryear","WTEMP"
2010,"Aug","EE3.1",2010-08-30,15.95,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"93",3.76785714285714,2010,26.8
2010,"Aug","EE3.1",2010-08-30,15.95,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"53",2.46875,2010,26.8
2010,"Aug","EE3.1",2010-08-30,15.95,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"70",2.92857142857143,2010,26.8
2010,"Aug","EE3.1",2010-08-30,15.95,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"73",3.63636363636364,2010,26.8
2010,"Aug","ET4.2",2010-08-24,11.08,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"30",2.16666666666667,2010,26.5
2010,"Aug","ET4.2",2010-08-24,11.08,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"60",2.58333333333333,2010,26.5
2010,"Aug","ET4.2",2010-08-24,11.08,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"10",0.5,2010,26.5
2010,"Aug","ET4.2",2010-08-24,11.08,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"50",2.46666666666667,2010,26.5
2010,"Aug","ET5.2",2010-08-24,10.76,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"73",3.18181818181818,2010,27
2010,"Aug","ET6.2",2010-08-30,9.59,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"63",2.34210526315789,2010,28.1
2010,"Aug","LE2.2",2010-08-23,13.13,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"83",2.94,2010,27.8
2010,"Aug","LE3.1",2010-08-10,14.7,"VA","October","RAPPAHANNOCK RIVER","SMOKEY POINT",37.719167,-76.582217,"91",2.2,2010,29.3
2010,"Aug","LE3.1",2010-08-10,14.7,"VA","October","RAPPAHANNOCK RIVER","MORATTICO",37.780533,-76.658183,"84",1.5,2010,29.3
2010,"Aug","LE3.2",2010-08-10,15.8,"VA","October","RAPPAHANNOCK RIVER","HOG HOUSE ROCK",37.636183,-76.54255,"84",1.5,2010,29.1
2010,"Aug","LE3.2",2010-08-10,15.8,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"92",2,2010,29.1
2010,"Aug","LE3.4",2010-08-10,16.4,"VA","October","RAPPAHANNOCK RIVER","DRUMMING GROUND",37.643883,-76.466383,"78",2.4,2010,28.7
2010,"Aug","LE3.4",2010-08-10,16.4,"VA","October","CORROTOMAN RIVER","MIDDLE GROUND",37.683333,-76.473333,"92",2.4,2010,28.7
2010,"Aug","LE3.7",2010-08-03,17.94,"VA","October","PIANKATANK RIVER","PALACE BAR",37.526667,-76.37,"91",3.3,2010,27.41
2010,"Aug","LE3.7",2010-08-03,17.94,"VA","October","PIANKATANK RIVER","BURTON POINT",37.515,-76.328333,"96",2.8,2010,27.41
2010,"Aug","LE3.7",2010-08-03,17.94,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"96",2.6,2010,27.41
2010,"Aug","LE5.1",2010-08-03,10.1,"VA","October","JAMES RIVER","DEEP WATER SHOAL",37.148883,-76.63555,"81",1.6,2010,28.1
2010,"Aug","LE5.2",2010-08-03,16.4,"VA","October","JAMES RIVER","LONG SHOAL",37.07635,-76.617133,"96",2.3,2010,26.7
2010,"Aug","LE5.2",2010-08-03,16.4,"VA","October","JAMES RIVER","HORSEHEAD ROCK",37.106883,-76.634267,"68",1.9,2010,26.7
2010,"Aug","LE5.2",2010-08-03,16.4,"VA","October","JAMES RIVER","MULBERRY POINT",37.119167,-76.63195,"88",1.8,2010,26.7
2010,"Aug","LE5.2",2010-08-03,16.4,"VA","October","JAMES RIVER","DRY SHOAL",37.061383,-76.603883,"96",2.3,2010,26.7
2010,"Aug","LE5.2",2010-08-03,16.4,"VA","October","JAMES RIVER","SWASH",37.092217,-76.612217,"88",2.1,2010,26.7
2010,"Aug","LE5.2",2010-08-03,16.4,"VA","October","JAMES RIVER","WRECK SHOAL",37.060283,-76.572217,"94",2.6,2010,26.7
2010,"Aug","LE5.2",2010-08-03,16.4,"VA","October","JAMES RIVER","THOMAS ROCK",37.029433,-76.493283,"100",3.2,2010,26.7
2010,"Aug","LE5.2",2010-08-03,16.4,"VA","October","JAMES RIVER","POINT OF SHOAL",37.07695,-76.643333,"89",2.1,2010,26.7
2010,"Aug","RET3.1",2010-08-10,9.8,"VA","October","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"44",1.7,2010,29.4
2010,"Aug","RET3.1",2010-08-10,9.8,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"40",2.125,2010,29.4
2010,"Aug","RET3.2",2010-08-10,13.5,"VA","October","RAPPAHANNOCK RIVER","LONG ROCK",37.8135,-76.7084,"48",2,2010,29.2
2010,"Aug","RET3.2",2010-08-10,13.5,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"71",2.2,2010,29.2
2010,"Aug","WE4.1",2010-08-03,21.53,"VA","October","MOBJACK BAY","PULTZ BAR",37.35305,-76.352783,"96",2.3,2010,26.91
2010,"Aug","WE4.1",2010-08-03,21.53,"VA","October","PIANKATANK RIVER","GINNEY POINT",37.3533333,-76.4,"92",2.6,2010,26.91
2010,"Aug","WE4.1",2010-08-03,21.53,"VA","October","MOBJACK BAY","TOW STAKE",37.338883,-76.386117,"96",2.5,2010,26.91
2010,"Dec","CB3.2",2010-12-21,5.63,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"73",2.31818181818182,2011,1.6
2010,"Dec","CB3.2",2010-12-21,5.63,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"73",2.54545454545455,2011,1.6
2010,"Dec","CB3.2",2010-12-21,5.63,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"3",3,2011,1.6
2010,"Dec","CB3.2",2010-12-21,5.63,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"65",3.44117647058824,2011,1.6
2010,"Dec","CB3.2",2010-12-21,5.63,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"67",3.275,2011,1.6
2010,"Dec","CB3.2",2010-12-21,5.63,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"80",2.1875,2011,1.6
2010,"Dec","CB3.2",2010-12-21,5.63,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"70",3,2011,1.6
2010,"Dec","ET4.2",2010-12-21,7.12,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"10",0.5,2011,0.1
2010,"Dec","ET4.2",2010-12-21,7.12,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"60",2.58333333333333,2011,0.1
2010,"Dec","ET4.2",2010-12-21,7.12,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"50",2.46666666666667,2011,0.1
2010,"Dec","ET4.2",2010-12-21,7.12,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"30",2.16666666666667,2011,0.1
2010,"Dec","ET5.2",2010-12-14,12.13,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"73",3.18181818181818,2011,1.6
2010,"Dec","LE2.2",2010-12-16,13.46,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"83",2.94,2011,2.8
2010,"Dec","LE3.1",2010-12-02,16.5,"VA","October","RAPPAHANNOCK RIVER","SMOKEY POINT",37.719167,-76.582217,"91",2.2,2011,11.3
2010,"Dec","LE3.1",2010-12-02,16.5,"VA","October","RAPPAHANNOCK RIVER","MORATTICO",37.780533,-76.658183,"84",1.5,2011,11.3
2010,"Dec","LE3.2",2010-12-02,17.6,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"92",2,2011,11.5
2010,"Dec","LE3.2",2010-12-02,17.6,"VA","October","RAPPAHANNOCK RIVER","HOG HOUSE ROCK",37.636183,-76.54255,"84",1.5,2011,11.5
2010,"Dec","LE3.4",2010-12-02,18.4,"VA","October","CORROTOMAN RIVER","MIDDLE GROUND",37.683333,-76.473333,"92",2.4,2011,11.7
2010,"Dec","LE3.4",2010-12-02,18.4,"VA","October","RAPPAHANNOCK RIVER","DRUMMING GROUND",37.643883,-76.466383,"78",2.4,2011,11.7
2010,"Dec","LE3.7",2010-12-02,18.65,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"96",2.6,2011,11.3
2010,"Dec","LE3.7",2010-12-02,18.65,"VA","October","PIANKATANK RIVER","BURTON POINT",37.515,-76.328333,"96",2.8,2011,11.3
2010,"Dec","LE3.7",2010-12-02,18.65,"VA","October","PIANKATANK RIVER","PALACE BAR",37.526667,-76.37,"91",3.3,2011,11.3
2010,"Dec","LE5.1",2010-12-09,4,"VA","October","JAMES RIVER","DEEP WATER SHOAL",37.148883,-76.63555,"81",1.6,2011,5.9
2010,"Dec","LE5.2",2010-12-09,11.5,"VA","October","JAMES RIVER","POINT OF SHOAL",37.07695,-76.643333,"89",2.1,2011,5.6
2010,"Dec","LE5.2",2010-12-09,11.5,"VA","October","JAMES RIVER","SWASH",37.092217,-76.612217,"88",2.1,2011,5.6
2010,"Dec","LE5.2",2010-12-09,11.5,"VA","October","JAMES RIVER","DRY SHOAL",37.061383,-76.603883,"96",2.3,2011,5.6
2010,"Dec","LE5.2",2010-12-09,11.5,"VA","October","JAMES RIVER","MULBERRY POINT",37.119167,-76.63195,"88",1.8,2011,5.6
2010,"Dec","LE5.2",2010-12-09,11.5,"VA","October","JAMES RIVER","LONG SHOAL",37.07635,-76.617133,"96",2.3,2011,5.6
2010,"Dec","LE5.2",2010-12-09,11.5,"VA","October","JAMES RIVER","THOMAS ROCK",37.029433,-76.493283,"100",3.2,2011,5.6
2010,"Dec","LE5.2",2010-12-09,11.5,"VA","October","JAMES RIVER","HORSEHEAD ROCK",37.106883,-76.634267,"68",1.9,2011,5.6
2010,"Dec","LE5.2",2010-12-09,11.5,"VA","October","JAMES RIVER","WRECK SHOAL",37.060283,-76.572217,"94",2.6,2011,5.6
2010,"Dec","RET3.1",2010-12-02,9.8,"VA","October","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"44",1.7,2011,10.6
2010,"Dec","RET3.1",2010-12-02,9.8,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"40",2.125,2011,10.6
2010,"Dec","RET3.2",2010-12-02,14.4,"VA","October","RAPPAHANNOCK RIVER","LONG ROCK",37.8135,-76.7084,"48",2,2011,11.1
2010,"Dec","RET3.2",2010-12-02,14.4,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"71",2.2,2011,11.1
2010,"Dec","WE4.1",2010-12-17,21.95,"VA","October","MOBJACK BAY","TOW STAKE",37.338883,-76.386117,"96",2.5,2011,3.03
2010,"Dec","WE4.1",2010-12-17,21.95,"VA","October","PIANKATANK RIVER","GINNEY POINT",37.3533333,-76.4,"92",2.6,2011,3.03
2010,"Dec","WE4.1",2010-12-17,21.95,"VA","October","MOBJACK BAY","PULTZ BAR",37.35305,-76.352783,"96",2.3,2011,3.03
2010,"Feb","CB3.2",2010-02-15,6.56,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"65",3.44117647058824,2010,0.7
2010,"Feb","CB3.2",2010-02-15,6.56,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"67",3.275,2010,0.7
2010,"Feb","CB3.2",2010-02-15,6.56,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"3",3,2010,0.7
2010,"Feb","CB3.2",2010-02-15,6.56,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"70",3,2010,0.7
2010,"Feb","CB3.2",2010-02-15,6.56,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"73",2.54545454545455,2010,0.7
2010,"Feb","CB3.2",2010-02-15,6.56,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"73",2.31818181818182,2010,0.7
2010,"Feb","CB3.2",2010-02-15,6.56,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"80",2.1875,2010,0.7
2010,"Feb","EE3.0",2010-02-12,12.13,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"97",3.87931034482759,2010,0.5
2010,"Feb","EE3.0",2010-02-12,12.13,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"97",3.56896551724138,2010,0.5
2010,"Feb","EE3.1",2010-02-12,13.19,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"53",2.46875,2010,0.6
2010,"Feb","EE3.1",2010-02-12,13.19,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"93",3.76785714285714,2010,0.6
2010,"Feb","EE3.1",2010-02-12,13.19,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"70",2.92857142857143,2010,0.6
2010,"Feb","EE3.1",2010-02-12,13.19,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"73",3.63636363636364,2010,0.6
2010,"Feb","ET4.2",2010-02-23,7.68,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"30",2.16666666666667,2010,1.8
2010,"Feb","ET4.2",2010-02-23,7.68,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"10",0.5,2010,1.8
2010,"Feb","ET4.2",2010-02-23,7.68,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"50",2.46666666666667,2010,1.8
2010,"Feb","ET4.2",2010-02-23,7.68,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"60",2.58333333333333,2010,1.8
2010,"Feb","ET5.2",2010-02-23,6.49,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"73",3.18181818181818,2010,2.9
2010,"Feb","LE2.2",2010-02-22,8.76,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"83",2.94,2010,2.7
2010,"Feb","LE4.2",2010-02-17,11.5,"VA","October","YORK RIVER","ABERDEEN ROCK",37.335283,-76.60055,"100",2.8,2010,2.1
2010,"Feb","LE5.1",2010-02-23,3.3,"VA","October","JAMES RIVER","DEEP WATER SHOAL",37.148883,-76.63555,"81",1.6,2010,4.6
2010,"Feb","LE5.2",2010-02-23,11.5,"VA","October","JAMES RIVER","SWASH",37.092217,-76.612217,"88",2.1,2010,4.3
2010,"Feb","LE5.2",2010-02-23,11.5,"VA","October","JAMES RIVER","DRY SHOAL",37.061383,-76.603883,"96",2.3,2010,4.3
2010,"Feb","LE5.2",2010-02-23,11.5,"VA","October","JAMES RIVER","LONG SHOAL",37.07635,-76.617133,"96",2.3,2010,4.3
2010,"Feb","LE5.2",2010-02-23,11.5,"VA","October","JAMES RIVER","WRECK SHOAL",37.060283,-76.572217,"94",2.6,2010,4.3
2010,"Feb","LE5.2",2010-02-23,11.5,"VA","October","JAMES RIVER","THOMAS ROCK",37.029433,-76.493283,"100",3.2,2010,4.3
2010,"Feb","LE5.2",2010-02-23,11.5,"VA","October","JAMES RIVER","HORSEHEAD ROCK",37.106883,-76.634267,"68",1.9,2010,4.3
2010,"Feb","LE5.2",2010-02-23,11.5,"VA","October","JAMES RIVER","POINT OF SHOAL",37.07695,-76.643333,"89",2.1,2010,4.3
2010,"Feb","LE5.2",2010-02-23,11.5,"VA","October","JAMES RIVER","MULBERRY POINT",37.119167,-76.63195,"88",1.8,2010,4.3
2010,"Feb","RET4.3",2010-02-17,1.1,"VA","October","YORK RIVER","BELL ROCK",37.484167,-76.749717,"92",2,2010,2
2010,"Feb","WE4.1",2010-02-09,16.33,"VA","October","PIANKATANK RIVER","GINNEY POINT",37.3533333,-76.4,"92",2.6,2010,2.09
2010,"Feb","WE4.1",2010-02-09,16.33,"VA","October","MOBJACK BAY","TOW STAKE",37.338883,-76.386117,"96",2.5,2010,2.09
2010,"Feb","WE4.1",2010-02-09,16.33,"VA","October","MOBJACK BAY","PULTZ BAR",37.35305,-76.352783,"96",2.3,2010,2.09
2010,"Jan","CB3.2",2010-01-13,6.25,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"73",2.54545454545455,2010,-0.1
2010,"Jan","CB3.2",2010-01-13,6.25,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"67",3.275,2010,-0.1
2010,"Jan","CB3.2",2010-01-13,6.25,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"70",3,2010,-0.1
2010,"Jan","CB3.2",2010-01-13,6.25,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"3",3,2010,-0.1
2010,"Jan","CB3.2",2010-01-13,6.25,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"65",3.44117647058824,2010,-0.1
2010,"Jan","CB3.2",2010-01-13,6.25,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"80",2.1875,2010,-0.1
2010,"Jan","CB3.2",2010-01-13,6.25,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"73",2.31818181818182,2010,-0.1
2010,"Jan","CB5.4",2010-01-11,15.48,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"88",2.8,2010,1.7
2010,"Jan","CB5.4",2010-01-11,15.48,"VA","October","GREAT WICOMICO RIVER","HAYNIE BAR",37.829717,-76.309167,"91",2.4,2010,1.7
2010,"Jan","EE2.2",2010-01-13,12.33,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"100",3.45,2010,-0.5
2010,"Jan","EE3.0",2010-01-12,12.79,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"97",3.56896551724138,2010,-0.4
2010,"Jan","EE3.0",2010-01-12,12.79,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"97",3.87931034482759,2010,-0.4
2010,"Jan","EE3.1",2010-01-12,13.39,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"73",3.63636363636364,2010,-0.4
2010,"Jan","EE3.1",2010-01-12,13.39,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"70",2.92857142857143,2010,-0.4
2010,"Jan","EE3.1",2010-01-12,13.39,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"93",3.76785714285714,2010,-0.4
2010,"Jan","EE3.1",2010-01-12,13.39,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"53",2.46875,2010,-0.4
2010,"Jan","ET4.2",2010-01-21,7.37,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"60",2.58333333333333,2010,1.4
2010,"Jan","ET4.2",2010-01-21,7.37,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"50",2.46666666666667,2010,1.4
2010,"Jan","ET4.2",2010-01-21,7.37,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"30",2.16666666666667,2010,1.4
2010,"Jan","ET4.2",2010-01-21,7.37,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"10",0.5,2010,1.4
2010,"Jan","ET5.2",2010-01-11,5.51,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"73",3.18181818181818,2010,-0.1
2010,"Jan","ET6.2",2010-01-12,6.74,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"63",2.34210526315789,2010,-0.1
2010,"Jan","LE2.2",2010-01-19,9.72,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"83",2.94,2010,2.2
2010,"Jan","LE3.1",2010-01-19,11.8,"VA","October","RAPPAHANNOCK RIVER","MORATTICO",37.780533,-76.658183,"84",1.5,2010,3.1
2010,"Jan","LE3.1",2010-01-19,11.8,"VA","October","RAPPAHANNOCK RIVER","SMOKEY POINT",37.719167,-76.582217,"91",2.2,2010,3.1
2010,"Jan","LE3.2",2010-01-19,12.1,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"92",2,2010,3.1
2010,"Jan","LE3.2",2010-01-19,12.1,"VA","October","RAPPAHANNOCK RIVER","HOG HOUSE ROCK",37.636183,-76.54255,"84",1.5,2010,3.1
2010,"Jan","LE3.4",2010-01-19,12.8,"VA","October","CORROTOMAN RIVER","MIDDLE GROUND",37.683333,-76.473333,"92",2.4,2010,3
2010,"Jan","LE3.4",2010-01-19,12.8,"VA","October","RAPPAHANNOCK RIVER","DRUMMING GROUND",37.643883,-76.466383,"78",2.4,2010,3
2010,"Jan","LE3.7",2010-01-12,14.11,"VA","October","PIANKATANK RIVER","PALACE BAR",37.526667,-76.37,"91",3.3,2010,0.98
2010,"Jan","LE3.7",2010-01-12,14.11,"VA","October","PIANKATANK RIVER","BURTON POINT",37.515,-76.328333,"96",2.8,2010,0.98
2010,"Jan","LE3.7",2010-01-12,14.11,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"96",2.6,2010,0.98
2010,"Jan","LE4.2",2010-01-20,14.8,"VA","October","YORK RIVER","ABERDEEN ROCK",37.335283,-76.60055,"100",2.8,2010,4.3
2010,"Jan","LE5.1",2010-01-27,0.3,"VA","October","JAMES RIVER","DEEP WATER SHOAL",37.148883,-76.63555,"81",1.6,2010,6.2
2010,"Jan","LE5.2",2010-01-27,5.7,"VA","October","JAMES RIVER","HORSEHEAD ROCK",37.106883,-76.634267,"68",1.9,2010,5.9
2010,"Jan","LE5.2",2010-01-27,5.7,"VA","October","JAMES RIVER","LONG SHOAL",37.07635,-76.617133,"96",2.3,2010,5.9
2010,"Jan","LE5.2",2010-01-27,5.7,"VA","October","JAMES RIVER","THOMAS ROCK",37.029433,-76.493283,"100",3.2,2010,5.9
2010,"Jan","LE5.2",2010-01-27,5.7,"VA","October","JAMES RIVER","WRECK SHOAL",37.060283,-76.572217,"94",2.6,2010,5.9
2010,"Jan","LE5.2",2010-01-27,5.7,"VA","October","JAMES RIVER","MULBERRY POINT",37.119167,-76.63195,"88",1.8,2010,5.9
2010,"Jan","LE5.2",2010-01-27,5.7,"VA","October","JAMES RIVER","POINT OF SHOAL",37.07695,-76.643333,"89",2.1,2010,5.9
2010,"Jan","LE5.2",2010-01-27,5.7,"VA","October","JAMES RIVER","SWASH",37.092217,-76.612217,"88",2.1,2010,5.9
2010,"Jan","LE5.2",2010-01-27,5.7,"VA","October","JAMES RIVER","DRY SHOAL",37.061383,-76.603883,"96",2.3,2010,5.9
2010,"Jan","RET3.1",2010-01-19,4.2,"VA","October","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"44",1.7,2010,3.1
2010,"Jan","RET3.1",2010-01-19,4.2,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"40",2.125,2010,3.1
2010,"Jan","RET3.2",2010-01-19,9.8,"VA","October","RAPPAHANNOCK RIVER","LONG ROCK",37.8135,-76.7084,"48",2,2010,3.5
2010,"Jan","RET3.2",2010-01-19,9.8,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"71",2.2,2010,3.5
2010,"Jan","RET4.3",2010-01-20,5.9,"VA","October","YORK RIVER","BELL ROCK",37.484167,-76.749717,"92",2,2010,3.6
2010,"Jan","WE4.1",2010-01-12,18.97,"VA","October","MOBJACK BAY","PULTZ BAR",37.35305,-76.352783,"96",2.3,2010,1.33
2010,"Jan","WE4.1",2010-01-12,18.97,"VA","October","PIANKATANK RIVER","GINNEY POINT",37.3533333,-76.4,"92",2.6,2010,1.33
2010,"Jan","WE4.1",2010-01-12,18.97,"VA","October","MOBJACK BAY","TOW STAKE",37.338883,-76.386117,"96",2.5,2010,1.33
2010,"Jul","CB3.2",2010-07-14,9.33,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"73",2.54545454545455,2010,27.1
2010,"Jul","CB3.2",2010-07-14,9.33,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"67",3.275,2010,27.1
2010,"Jul","CB3.2",2010-07-14,9.33,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"80",2.1875,2010,27.1
2010,"Jul","CB3.2",2010-07-14,9.33,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"70",3,2010,27.1
2010,"Jul","CB3.2",2010-07-14,9.33,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"3",3,2010,27.1
2010,"Jul","CB3.2",2010-07-14,9.33,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"65",3.44117647058824,2010,27.1
2010,"Jul","CB3.2",2010-07-14,9.33,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"73",2.31818181818182,2010,27.1
2010,"Jul","CB3.3W",2010-07-13,10.76,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,"43",2.15384615384615,2010,27
2010,"Jul","CB3.3W",2010-07-13,10.76,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,"3",3,2010,27
2010,"Jul","CB3.3W",2010-07-13,10.76,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,"67",2.7,2010,27
2010,"Jul","CB3.3W",2010-07-13,10.76,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,"3",3,2010,27
2010,"Jul","CB3.3W",2010-07-13,10.76,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"13",2.375,2010,27
2010,"Jul","CB5.4",2010-07-13,15.91,"VA","October","GREAT WICOMICO RIVER","HAYNIE BAR",37.829717,-76.309167,"91",2.4,2010,27.05
2010,"Jul","CB5.4",2010-07-13,15.91,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"88",2.8,2010,27.05
2010,"Jul","EE2.2",2010-07-13,12.93,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"100",3.45,2010,27
2010,"Jul","EE3.0",2010-07-14,13.33,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"97",3.56896551724138,2010,27.7
2010,"Jul","EE3.0",2010-07-14,13.33,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"97",3.87931034482759,2010,27.7
2010,"Jul","EE3.1",2010-07-14,14.53,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"93",3.76785714285714,2010,27.7
2010,"Jul","EE3.1",2010-07-14,14.53,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"73",3.63636363636364,2010,27.7
2010,"Jul","EE3.1",2010-07-14,14.53,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"53",2.46875,2010,27.7
2010,"Jul","EE3.1",2010-07-14,14.53,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"70",2.92857142857143,2010,27.7
